,R2,MAE,MSE,RMSE,MAPE
gbc,0.894419001991857,9.985265777969254,311.20433919019723,16.912168996610195,0.021681197975538146
et,0.8865499555356436,9.389390629946186,348.9094733454153,17.18146754717956,0.020704338536928255
rf,0.8855341234816975,10.529588375616148,346.3311334185009,17.855937125900393,0.023247726027418193
lgbm,0.8826505461338193,10.344524395174155,345.9590064453646,17.60887315304387,0.022696692256771928
xgb,0.8819837351019064,9.799342066519396,357.5391531092962,17.648764867240217,0.021445531333743176
BayesianRidge,0.8557146684465097,12.70147964216824,427.7782678790916,19.718695955539236,0.027543013304216435
Adaboost,0.8467239485202818,13.798291311847413,450.15112274638113,20.207182839337417,0.03001716847359895
LassoLars,0.8347349053704701,13.440844866343516,518.6476220379519,21.451596245563266,0.029210065582899587
Lasso,0.8347162171183008,13.441640419067484,518.6719590172685,21.453353771679247,0.029212207189149866
dt,0.8221619755857877,11.637773029439698,509.0238651471985,20.741487712211253,0.02505531680955223
HubR,0.7930855285542501,13.497177739340223,644.3340224969462,23.95594188617603,0.02901598229022855
lr,-1.0681746881479422e+19,43698012638.1274,2.510684671191938e+22,95692951053.05505,92244704.58687513
