feature,p_value,score,gbr,rf,xgb,BayesianRidge,mean
p1_SCT,0.9167986752414157,0.010928624168207966,0.0,0.0,0.0,0.0,0.0
p1_PKA,0.20925873989321986,1.5821729987593218,0.0,0.0,0.0,0.0,0.0
p1_PKB,0.06158950262275727,3.515845429955748,0.004987430898077351,0.015511104736851059,0.00051336474,0.10861093496300496,0.03240570883336462
p2_SCT,0.0060491759979718245,7.625190750749024,7.813396850271007e-05,0.0046524681805143325,0.00016190014,0.29289952250884504,0.07444800619981373
p2_PKA,0.2264470916090389,1.4680298317784493,0.0,0.0,0.0,0.0,0.0
p2_PKB,0.2737775947582529,1.2013653651440963,0.0,0.0,0.0,0.0,0.0
p3_SCT,0.0029207088700818795,8.97809400397597,0.0021544755638301665,0.020332383859141063,0.00013133847,0.11466537867607313,0.034320894142502265
p3_PKA,0.41697982711281545,0.6603235085536524,0.0,0.0,0.0,0.0,0.0
p3_PKB,0.21528725562090406,1.5409026144122144,0.0,0.0,0.0,0.0,0.0
p4_SCT,0.003770324267932695,8.501104370418524,0.000981011720917548,0.011730386743671295,4.158431e-05,0.020216502412637553,0.008242371296720643
p4_PKA,0.029509830819719984,4.775386614800637,0.014545288237795549,0.024473388131455717,2.4742914e-05,0.23844144359608135,0.06937121571991317
p4_PKB,0.012686972105183788,6.274576404948513,0.0005643816219574051,0.02056061384412481,0.00012401912,0.222135638258045,0.060846163210916626
p5_SCT,0.3232821404214412,0.9782893574900099,0.0,0.0,0.0,0.0,0.0
p5_PKA,0.24892907592776028,1.3335911777034066,0.0,0.0,0.0,0.0,0.0
p5_PKB,0.09766221436057648,2.757550291279416,0.0,0.0,0.0,0.0,0.0
p6_SCT,1.8560492835033286e-32,172.26018901572525,0.0041810646490398045,0.09439295838318315,6.7197834e-06,0.04672773023054599,0.03632711826154578
p6_PKA,2.37231810636826e-34,185.2129687650302,0.48313430292990145,0.13364359332608094,1.5572408e-05,0.18740649206143958,0.20104999018143088
p6_PKB,5.279553593413348e-30,155.93536972221247,9.145328758002663e-05,0.042077900779005264,0.0,0.2268196949084786,0.06724726224376597
p7_SCT,9.62088957218616e-22,104.64114248995251,0.0016975442343884126,0.048180540874413,5.5978657e-05,0.005374893496023432,0.013827239315392823
p7_PKA,3.8797193786960784e-31,163.41361339781722,0.0005179567252050122,0.04071473970688345,7.1576615e-05,0.00409100653504512,0.011348819895426679
p7_PKB,2.9492690312016545e-30,157.59386162446103,0.060855427391685195,0.07377961405344736,7.562798e-05,0.16367722164128864,0.07459697276583332
p8_SCT,0.02163126217288465,5.321216102319147,0.00041086469660164414,0.007659247306086452,6.026109e-05,0.10486922198972604,0.028249898770340356
