Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,1,0.9690552744845112,5.42934012462835,0.01177808236678395,80.62776820680602,8.87289766675806
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,1,0.9687411833985321,5.554888579985588,0.012038803538600694,80.489314342127,8.946310649880383
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,1,0.9678875742653771,5.746014191928144,0.012619172191267434,83.49861948302456,9.1080929517907
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,1,0.9602776360050853,5.846873664594942,0.012759902210472174,100.24497170640211,9.983229606750035
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,1,0.9534740599870413,6.160698868672312,0.013399375151081177,120.59957749955132,10.970950257796499
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,1,0.9434382092934583,7.006556087355267,0.015114140190399283,146.89196561676027,12.009168128546062
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,1,0.9341695498911994,9.50096716964848,0.02032460324615968,163.54041468073876,12.669663438479654
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,1,0.9265046271241942,8.775593907201682,0.01963068040679814,190.38212493970846,13.733229079816923
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,1,0.8959278882295042,12.49360119840347,0.027396603598137986,271.2835396134043,16.426859680352585
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,1,0.8959241932288355,12.494207845228061,0.02739789232734525,271.29100567947665,16.427119621504183
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,1,0.8956691826692861,9.817652271572504,0.021957210160814197,258.20029400979996,15.943124566772843
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,1,-2.997418104441608e+18,20988523870.281437,46280688.98337122,5.668610064223317e+21,33837789241.677837
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,3,0.9591420321096849,6.787286550168117,0.014678493902311962,114.02055968914605,10.420906952612308
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,3,0.9546665719608635,7.200720564951846,0.01578263542680177,125.47113205776255,10.788795834597781
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,3,0.9517513322466838,7.3701084442261875,0.01641402974027911,136.4755471757462,11.481905616069659
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,3,0.9367487978354175,8.262839814336417,0.01805781102224243,172.2482522621311,12.705008473195003
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,3,0.9367035485469009,7.799986525722342,0.017056428583924758,175.70339809529247,12.915732025524452
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,3,0.9356104862976682,9.948179517724759,0.021666192880095553,180.33813207572769,13.180900978973778
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,3,0.9139120188421312,10.677952646628944,0.024158243417341168,246.5739293436671,15.581108157751043
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,3,0.8968915981745551,11.36426971952458,0.025755425326829222,296.1730374127704,17.135601859609835
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,3,0.8950961581972798,13.406014840339157,0.029920529501075554,308.4992127364827,17.449618859259896
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,3,0.8950878472220676,13.40686902950814,0.029922410123955308,308.52941700675007,17.450503376294932
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,3,0.886928758623382,9.541968428470755,0.020730388120422837,282.43152754521964,15.024941101523462
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,3,-2.3077733358780907,60.74925125533177,0.13263981157443486,10563.002560908048,86.47645374940217
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,5,0.9555856224189073,7.352109376911119,0.015915979736264105,125.92191556906239,10.924426682590429
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,5,0.9515667699383842,7.908525900848375,0.017287253122631498,137.53011627851834,11.461716258468037
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,5,0.94591486363427,8.01511552995905,0.017594591542880764,154.12321162997165,11.916048820048694
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,5,0.9445395701650474,9.517185497179682,0.020571829148972032,157.92490780090566,12.321513139962882
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,5,0.9337482528825373,8.942956779381607,0.019625903481750917,187.42682480565352,13.496861835912757
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,5,0.9283814167868133,9.364273306934233,0.020824526826379888,203.16858063767557,13.99312897868281
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,5,0.916609125762512,9.9353743315508,0.021298079917194217,231.87537668368782,14.766799621017842
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,5,0.8920380117031644,11.839325236189767,0.02686744304911436,308.03897094911497,17.353836974828084
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,5,0.8850326569179154,13.98416435576583,0.031308561538488634,332.38278787415345,18.139853857599483
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,5,0.88503069075371,13.984072109352187,0.03130840322429137,332.38812293747486,18.139981950353768
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,5,0.8668767806819726,13.147339581525241,0.02997035165011729,383.07018609165317,19.495374886562995
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,5,-2082784292303.2253,25660122.3504145,55022.43744980027,5308428505566818.0,32583568.986323893
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,7,0.9421788998959524,9.242369624263496,0.02017531474951454,164.336990029433,12.560757380833936
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,7,0.9397481237047668,8.747176872472787,0.01886497192262027,171.4227884684401,12.816342465700217
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,7,0.9188848634964832,11.002240910985849,0.0240958652042881,229.00050261903098,14.807382405639652
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,7,0.9173563409141879,10.66708200521588,0.022499745563591033,238.58756824108954,15.092498638947593
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,7,0.9133693016555968,10.930053220321668,0.023897650415055382,244.6182473638327,15.238353396303802
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,7,0.8981993143750897,11.668488920683595,0.026343126898011875,290.7305789312843,16.65982724361131
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,7,0.8848159246734607,12.961860921423233,0.029187876211913228,326.8313523941647,17.811868066693783
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,7,0.883339740509167,14.311844986828845,0.03205616112517877,335.34013530151526,18.21418547772254
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,7,0.883334375710102,14.312657709379721,0.0320576939507902,335.356778223365,18.214693082605375
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,7,0.879863150606341,12.210189823239636,0.026950667940633905,339.08575402367995,17.732566800540422
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,7,0.8477451258392985,14.811511649527764,0.033672306782502756,435.79787347568055,20.761549925259438
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,7,-2735364683938774.5,1367977800.6496444,2998783.397239652,8.39479341473491e+18,1883918932.4546292
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,9,0.9412799212021605,9.171336793453069,0.020017363404824823,164.36142714852065,12.72712341931674
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,9,0.9349021767592121,9.969307563025211,0.02192969656085742,180.1414819449552,13.205269360023053
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,9,0.9152199846806374,11.089642825655215,0.024637015899630525,236.52672619919932,15.313722677942291
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,9,0.9059996829204614,11.782450171612222,0.026144123495779624,265.0492141716459,16.068265000524633
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,9,0.9019756365458524,11.443927015250544,0.024599474976947776,270.8084461562403,16.120602146932015
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,9,0.8991509213161427,11.744637057641768,0.02627438411345907,274.0661593797051,16.30929406514258
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,9,0.8903028291990941,11.635018158652352,0.02571790335623856,294.99764939440365,16.719510155829603
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Lasso,9,0.8753620000686052,14.60725633508115,0.03283212971767174,352.08692620510817,18.663201186745777
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,LassoLars,9,0.8753595375475378,14.60700031682239,0.03283154660516824,352.0934190794959,18.663361325216222
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,9,0.8626746583067911,13.962472937410013,0.03171561315589304,385.8845329766435,19.562958593409597
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,HubR,9,0.8128376528124146,16.001925621197,0.03654214128630935,523.4071666040734,22.809291310538768
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lr,9,-4.174445054924699e+16,5181669153.253689,11571726.382652638,1.1986645860729464e+20,7728515181.711538
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,rf,11,0.9371983013360838,9.961335707502377,0.021938182581565983,181.53043792569161,13.259486863287368
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,11,0.931021171232242,9.469324543977267,0.020576077501158738,197.3249546382559,13.775050107150866
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,Adaboost,11,0.9306463599963146,10.566972283077678,0.023032429304896993,200.70389027069274,13.951228274406782
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,et,11,0.9104474787188354,11.202492535612533,0.024649985118354638,257.3573335076923,15.644668068772651
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,xgb,11,0.9102570759947775,10.990049082351208,0.02426177769511088,255.08731895271936,15.800859141747214
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,BayesianRidge,11,0.8989167950693535,12.377915420455912,0.027886820221636226,291.94460319915095,17.011570424977116
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,lgbm,11,0.886025065287544,12.823505888284762,0.02825851366021002,325.8220133901947,17.76013286182473
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,dt,11,0.8829194413523244,12.670307692307693,0.027714405421826127,341.38610541310544,17.81291135753913
