,R2,MAE,MSE,RMSE,MAPE
lgbm,0.9671456991415481,6.498774779941183,113.33661925657721,10.342879628492616,0.01477932081612284
gbc,0.9670945543346159,6.604427477119774,113.93218495444587,10.273400994121133,0.014966976667916293
rf,0.9665144175714585,6.281486684461348,116.22249496834019,10.3744062481137,0.014168230175522553
et,0.963670228033657,6.168862111884004,126.18102344391639,10.782865563369768,0.01384723043267676
xgb,0.9618807192296367,6.329538938734267,132.58695213970307,11.090862561385627,0.014334993213121252
dt,0.951474051243881,6.9498819553389,167.590404372044,12.386496803557288,0.015615899844248852
Adaboost,0.9415085223123816,11.46110018559713,207.3317389283345,14.298916571366801,0.026442223599543308
HubR,0.9376821039406279,9.422265974755831,220.73576986367047,14.527317589515205,0.021488755398638714
Lasso,0.9343226497644762,10.844930624423121,234.85802070644056,15.109918844942456,0.024878469861054128
LassoLars,0.9343161453081136,10.845426783871018,234.88111252509876,15.110638442261584,0.024879389809511824
BayesianRidge,0.9313081569797005,11.267676461751455,245.10894639421997,15.480431617840642,0.02604222098711638
lr,-4.161475812528998e+16,1404039492.0222905,1.4611811730822062e+20,3489485641.215854,2956127.975093004
