Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,1,0.9205706619338845,9.505892116989887,0.020730443974756693,262.44662908681426,15.93004318762801
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,1,0.9076258653271786,9.703586085383282,0.021621260571771914,313.7036191735723,16.67384471001762
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,1,0.9069314440645592,9.567888868684246,0.021099621468439293,315.90377940044107,16.742992864636008
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,1,0.8989495351221601,10.857941305858358,0.023978414863217883,342.9247681928858,17.386165487717687
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,3,0.9152824962105681,9.924603348301883,0.021607093583490902,275.0605838923914,15.77987608654604
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,3,0.9097370048398365,10.820018742717354,0.023966314496694053,293.6247804257666,16.406230032828653
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,3,0.897015033010689,10.646181184601604,0.023742535267916316,331.79742695279407,17.092837229391876
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,3,0.8845288310985705,10.81955545640229,0.024124597240316747,370.4228390893355,17.904206822110126
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,5,0.9008684699070931,11.158145739902537,0.02453701667093694,335.4090156385935,17.507311370103615
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,5,0.9005440332382142,12.121724372623309,0.026722701815260496,340.8126362718619,17.599417933448933
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,5,0.8879879747833656,11.855406291606947,0.026559449220824836,383.70056821657874,18.509249208718103
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,5,0.875544632392708,12.108627290596049,0.027147343026990338,425.16039644814634,18.95987470626262
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,7,0.9026661462508867,11.318140249246879,0.025426005089321618,330.9009059631929,17.337310089636006
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,7,0.8915421473234474,12.599908759736929,0.02829183331618007,382.09967794219926,19.1678765323825
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,7,0.8903551438612723,12.089453945135832,0.027349887106356514,384.29122426863086,18.68416080146447
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,7,0.887753101150798,11.618523582480291,0.026329651874063283,393.8066432165147,18.73449935817993
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,9,0.887932735286968,12.637097970887922,0.028320392917546133,391.1225574259557,19.096504834287863
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,9,0.8809900507475273,13.706491748966027,0.030440998090270927,417.4284223107935,19.912985996460073
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,9,0.8776692491979547,12.624486936417847,0.02834596056207549,420.7073841277027,19.498778599048148
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,9,0.8705470177129863,12.9813718837799,0.029215293264708474,445.3498490061367,20.02650389927633
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,11,0.8901457639850072,13.465100652313689,0.030102690577329512,400.30617123907916,19.603962845375037
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,11,0.860440707081148,14.083784053156148,0.031635471858900414,504.69465760847686,21.775927049193218
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,11,0.8527156503605842,13.961326874042012,0.03130423889892002,528.0215515433812,21.91632642625172
