feature,lgbm,BayesianRidge,gbc,rf,xgb,mean
1,0.25,0.05209296661335802,0.009978276832636284,0.05118387661897964,4.602458375302376e-06,0.07265194450466986
2,0.15476190476190474,0.147004607629403,0.0006877687701976821,0.2698397334375337,3.783958527492359e-05,0.11446637083686281
3,0.0,0.079943871509879,0.001975733006518026,0.12562256004849645,3.3074313250835985e-05,0.041515047775628866
4,0.09523809523809523,0.08366265084260448,0.004919818271615219,0.009087557280183402,2.9173002985771745e-05,0.03858745892709682
5,0.09999999999999999,0.07083135614510096,0.0007581033573588006,0.012752876826875006,1.151324795500841e-05,0.03687076991545795
6,0.017857142857142856,0.08337843115174924,0.007366401401199217,0.19085902300298765,3.2402249416918494e-06,0.059892847727604136
7,0.12053571428571429,0.05086794954536911,0.0010662538117014037,0.0035563386804739728,3.7480662285815924e-05,0.03521274739710892
8,0.0625,0.08999968069100311,0.007703795999715378,0.05164486970984348,2.004575071623549e-05,0.04237367843025564
9,0.10714285714285714,0.11965733825179314,0.014984293979317335,0.0782679432309684,0.00011452420585555956,0.06403339136215833
10,0.0,0.04249496282707324,0.05026986697359516,0.02842520955571151,1.7081123587558977e-05,0.024241424095993495
11,0.017857142857142856,0.1342907465325311,0.009252359109817379,0.28415075160387193,1.673668339208234e-05,0.08911354735735107
12,0.0,0.06819271194813362,0.00025575319720357585,0.13803537743296557,0.0,0.041296768515660554
13,0.017857142857142856,0.07484009900260004,0.000236515688556201,0.0634864017233422,5.895968570257537e-06,0.03128521104804231
14,0.0,0.09299796566467242,0.009828050555383239,0.06305025824076961,0.0,0.03317525489216505
15,0.17261904761904762,0.09144089770308038,0.0016340796220127882,0.05427998700545865,5.712293568649329e-05,0.06400622697705718
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.03125,0.088196463310295,0.004173042631825981,0.0502321506689675,3.117342203040607e-05,0.03477656600662378
18,0.35714285714285715,0.17581233148350767,0.12180272142286996,0.9414874208389691,0.10391952097415924,0.3400329703724726
19,0.13392857142857142,0.09488550972159461,0.0005439809049732293,0.014910452273359628,2.5202421966241673e-05,0.048858743350093034
20,0.07142857142857142,0.06920468499265081,0.014037402751089936,0.055683432944848475,1.88570047612302e-05,0.042074589824384376
21,0.0,0.10827620795628985,7.817137086025538e-05,0.041114034602997084,0.0,0.02989368278602944
22,0.0,0.05649446309538417,0.37390901545455973,0.555185527748603,0.0,0.19711780125970937
23,0.07142857142857142,0.04053485418508562,0.0006374455421276927,0.05114238463943576,1.7640152805142861e-07,0.03274868643934971
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.23214285714285715,0.07353146338141327,0.0012060946260969083,0.5996450448939358,6.61305330140749e-06,0.1813064146195209
26,0.14285714285714285,0.10152166124462512,0.0023065588374226675,0.05363976776426514,1.9784903997788206e-05,0.06006898312149071
27,0.011904761904761904,0.08552380360337894,9.295014110398494e-05,0.10152698208005013,6.893862405377149e-07,0.0398098374231071
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.10242285432381928,0.02940598029528946,0.147443587947968,0.0,0.05585448451341535
30,0.0,0.021232167057515815,1.972169761552443e-05,0.00023000758134175353,3.7972297377564246e-06,0.00429713871324217
31,0.0,0.10827620795628985,7.817137086025538e-05,0.041114034602997084,0.0,0.02989368278602944
32,0.05357142857142857,0.04770258213081066,0.005297746435694888,0.0938324185556761,0.012274587526917458,0.04253575264410554
33,0.05357142857142857,0.10142350553154159,0.0007281482290692603,0.05045853228902523,6.188022325659404e-06,0.04123756052867806
34,0.16964285714285715,0.09551769876585549,0.00036696980962187776,0.07587650016431513,3.114567880402319e-05,0.06828703431229073
35,0.0,0.054917282843351546,0.005677469053953493,0.06455914392078929,4.6573808504035696e-05,0.025040093925319674
36,0.023809523809523808,0.05764549003250754,0.0007540848958576296,0.016584300923593125,1.5216026838515972e-07,0.019758710364350097
37,0.05357142857142857,0.07456929122625573,0.035552953568059535,0.0015499292706199176,0.00022225936118047684,0.03309317239950885
38,0.32142857142857145,0.2152586622191355,0.03438024962826713,0.21733152803543235,4.0839619032340124e-05,0.15768797018608777
39,0.04591836734693878,0.039164262884412965,0.00016811133674080611,0.08924623218799134,0.00017234848928637803,0.03493386444907405
40,0.19999999999999998,0.09680623136749265,0.008169815277490078,0.033472557271029935,5.7660832680994645e-05,0.06770125294973872
41,0.0,0.07092123896569719,0.007742403082819703,0.28016808470540777,8.82078950326104e-07,0.071766521766575
42,0.13392857142857142,0.024469837581860488,0.0006286038583415848,0.007013177580434308,8.706244261702523e-05,0.03322545057836497
43,0.02142857142857143,0.10839552469969842,0.0007671680002294092,0.006665371336941639,9.110334212891757e-05,0.027469547761513963
44,0.0,0.10534953114005456,0.01474207583307486,0.09427881127548254,0.0,0.042874083649722394
45,0.0,0.07581129631345279,0.0005557912603482655,0.0003708170384160768,0.0,0.015347580922443427
46,0.05952380952380953,0.09477999547762925,0.0007470849333195194,0.30955767811688045,1.4186180408159998e-07,0.09292174198268857
47,0.08333333333333334,0.06634716497309953,0.0002394514641313954,0.008518285190950858,3.076577195315622e-05,0.03169380014669366
48,0.0,0.08110855587014132,1.0141259198899968e-05,0.1631683168969416,0.0,0.04885740280525637
49,0.0,0.06158279276870784,0.014799937292192,0.09129996047203962,0.008514326065778732,0.03523940331974364
50,0.17261904761904762,0.08117162607447312,0.007624634856534799,0.017914832038705093,2.804484756779857e-05,0.05587163708726568
51,0.16964285714285715,0.0420639591489089,0.00025774294505876387,0.006821537842245225,1.9603094187914394e-05,0.04376114003465159
52,0.0,0.10242285432381928,0.02940598029528946,0.147443587947968,0.0,0.05585448451341535
53,0.07142857142857142,0.08854295496982452,0.0007484628832680948,0.12108743735678784,1.981349441848579e-06,0.05636188159757875
54,0.0,0.2129707229963789,0.003094093373490832,0.06854828874977432,0.0,0.05692262102392881
55,0.05952380952380953,0.07377612687183757,0.01003803997655816,0.26184286856961875,1.5675421309424564e-05,0.08103930407262669
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.023809523809523808,0.06950610314325446,0.002066947574839781,0.028723830562676,0.000831331592053175,0.024987547336469445
58,0.05357142857142857,0.09879727867083297,0.0054486958776749205,0.4416252703683342,1.2026453077851329e-05,0.11989093998826969
59,0.0,0.11186052275459524,1.888596554108048e-05,0.19801758761516727,0.0,0.06197939926706072
60,0.0,0.053610250102062135,0.0,0.12058187005887551,0.0,0.03483842403218753
61,0.15178571428571427,0.05322365849158839,0.0006303863965960307,0.020373853993243162,2.9126171284588054e-05,0.045208547867685286
62,0.017857142857142856,0.05255943760509437,0.0015140107754128434,0.06975249660429744,1.0941585060209036e-05,0.028338805885401542
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.07142857142857142,0.10354528848947485,0.0005397489830510013,0.004351433200775814,0.00015944581537041813,0.0360048975834487
65,0.2857142857142857,0.09890769272168605,0.0027387546014521705,0.034017667552858386,0.00025409116642549634,0.08432649835134157
66,0.15476190476190474,0.1179773382789665,0.4012516515248187,0.7839466830586269,1.0,0.49158751552486335
67,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.10714285714285714,0.10121229371958693,8.564908809146626e-05,0.004500184330283109,9.499750012764707e-05,0.04260719635618925
71,0.0,0.05556634994251905,0.009419913897554482,0.04435592791575157,0.0,0.02186843835116502
72,0.0,0.020575216506076254,0.00015309199222260437,0.07421413163836096,1.547497777210083e-05,0.018991583022886387
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0,0.0792540264599512,0.014714050111048932,0.12464356200660906,3.5371760986890877e-06,0.04372303515074157
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0,0.021300593651319845,0.00022014055542105682,0.0015824361982629304,0.0,0.004620634081000766
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0,0.07888351232431254,0.0008288321488097221,0.4375701085019931,0.0,0.10345649059502308
81,0.05357142857142857,0.09689804647250123,0.23603801222019177,0.8522092541076038,4.768497819895856e-05,0.2477528852699849
82,0.2857142857142857,0.03619235808334846,0.0005856054424394532,0.03818687252974658,1.2575333130371291e-05,0.07213833942059011
83,0.17857142857142858,0.06903353413752283,0.00041726843128931366,0.007944668193261024,2.6173881906288443e-07,0.051193432214464166
84,0.07142857142857142,0.11239060518380822,0.0,0.05940438329061298,1.3493386177287903e-05,0.048647410657833984
85,0.48214285714285715,0.2913982365882389,0.06429618767854405,0.05352162775698942,0.0001447148824809119,0.1783007248098221
86,0.14285714285714285,0.07003957330807781,0.0008519823938829866,0.11831948009364131,0.0002476197259966284,0.06646315967574831
87,0.32142857142857145,0.5409009090015172,0.05486199287695833,0.1710147452389322,0.0002477887028362602,0.2176908014497631
88,0.05714285714285715,0.061679373951432026,0.0063960108857746,0.13982207037147135,8.970291673904285e-05,0.05302600305365483
89,0.047619047619047616,0.09617582512604207,0.0009176840029507409,0.003493638864007459,6.61468948237598e-05,0.02965446850137433
90,0.0,0.06186172398756956,0.01481306042535526,0.07451301207311546,0.0,0.03023755929720806
91,0.7142857142857143,0.5320904774483868,0.2919295525016314,0.11210396705094143,0.00023249350488185883,0.3301284409583112
92,0.05952380952380953,0.06346885148147531,0.007227201331409944,0.07567029785331554,5.073057400295511e-05,0.04118817815280266
93,0.14285714285714285,0.2122594413977235,0.02150383738038745,1.0,1.9357485143700615e-06,0.27532447147675365
94,0.5535714285714286,0.25194953918330604,0.005307087867412475,0.04052396359804919,0.0004073111340403557,0.17035186607084735
95,0.0,0.09002221908523556,0.0005207313114418988,0.3210951274645426,6.266483296712977e-07,0.08232774090190995
96,0.2767857142857143,0.08678701584696903,0.013168560309689128,0.010131670294450678,7.101379742380232e-05,0.07738879490684938
97,0.08571428571428572,0.1296828495542991,0.0014269723186669367,0.012609205687184284,0.0002162761229556054,0.045929917879478324
98,0.41666666666666663,0.2640029710563949,0.012923525886333354,0.07183366003884031,5.109664925839752e-05,0.15309558405949872
99,0.011904761904761904,0.06605012994308807,0.010176746106112446,0.09238444038645932,0.0,0.036103215668084346
100,0.05803571428571429,0.05550208463701928,0.00013279490469938877,0.021204174808451687,8.582205919083208e-05,0.026992118139015097
101,0.1130952380952381,0.07399335748947689,0.0014531000038268205,0.008128667768114713,7.691859354963526e-05,0.039349456390041226
102,0.03571428571428571,0.07001423390709106,7.994967699991983e-05,0.012636196964685788,0.0,0.0236889332526125
103,0.0,0.0,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0
105,0.125,0.11451459660695691,0.0008162630003293785,0.030617530069146172,0.00020387579570524395,0.05423045309442755
