,R2,MAE,MSE,RMSE,MAPE
lgbm,0.9484325789019362,7.218230675121746,187.71850444260915,13.130284064295191,0.016549389075899843
gbc,0.941967756801794,7.9555149842068245,211.23691684413402,13.97260165335119,0.017994195917811102
rf,0.9400998790150474,7.325959895283813,217.79908157417302,14.262924275579522,0.01664889880166438
xgb,0.9367257531187145,7.381658004458273,230.74917100162705,14.832385963067834,0.016805643601683528
et,0.934311548900316,6.959711458685637,235.10842257985755,14.706286776383038,0.01592098503610586
dt,0.9186663215577981,7.917477858007494,294.38261967590773,16.547066072493536,0.017915165673912496
BayesianRidge,0.9139924393965382,11.726858364288717,316.59404695597647,17.430625360737626,0.026454468167202917
HubR,0.9075245762664331,10.461146020984243,334.0392046677416,17.764422836335584,0.023517562422760676
Lasso,0.9058492196383424,12.072499475678237,347.6905221677726,18.273777693468116,0.0270779182554237
LassoLars,0.9057165011403837,12.080801855114972,348.2231286066396,18.28648439754176,0.027096918959822847
Adaboost,0.9003989409440128,14.708949990844667,365.3336077260694,18.930656681019,0.03341780144345364
lr,-3.805587531673666e+19,70680754238.99344,1.4529885417683546e+23,251159358431.23657,145881441.8066901
