,R2,MAE,MSE,RMSE,MAPE
lgbm,0.9704282110638488,6.392986764450516,103.39695213265172,10.029886183596068,0.014520939552629772
gbc,0.9668425323985893,6.716782645936452,116.69191215408546,10.615649026050892,0.01521237053475602
rf,0.9661881288487703,6.371498255584486,118.1135700594887,10.707826625304318,0.014423713236905795
et,0.963986380580101,6.144101088635898,126.4657547492188,11.142344859303904,0.013802005685835015
xgb,0.961886089316114,6.241788160536025,133.79205695194628,11.354258632671108,0.014149280635965373
dt,0.9537996144127133,6.8638662475898595,161.92724143034334,12.586790815570767,0.015439600644000902
Adaboost,0.942136810559076,11.344548612726932,205.20574495142031,14.287640814828759,0.026197974785836426
HubR,0.9415067900672321,9.161919228046491,209.20490754233316,14.295421000234763,0.020869890184221952
Lasso,0.9363878665853719,10.92277181858066,227.04372463448985,14.97296138814949,0.025121883422700587
LassoLars,0.9363768144724943,10.923221758923873,227.08718047862862,14.974306168122572,0.025123203279145145
BayesianRidge,0.9321143541970691,11.261035104058765,242.4240182261695,15.45882166601356,0.026127095880489754
lr,0.327813923013693,21.502805513626104,2350.4947546852472,44.875142097950196,0.04801422915705592
