,R2,MAE,MSE,RMSE,MAPE
lgbm,0.944031542856775,7.4936493339812715,207.1023487211307,13.716462951106678,0.01718011846380024
BayesianRidge,0.9437977184177816,8.092767479262028,205.60419703572714,13.910110689487881,0.01859910322983609
rf,0.9384199376941812,7.401768546092206,228.45592672970096,14.352822258431841,0.01695099288520741
gbc,0.9384137645391282,8.256295024437946,227.20307276805121,14.352666907705611,0.018822135641600343
xgb,0.9366494601816946,7.429782035043605,233.24338469559984,14.711041187982111,0.01704990547241786
et,0.9245367941398092,8.087780058410798,276.8641322628561,16.044308030383363,0.018611529681120755
dt,0.9221614611719892,8.190469330912162,287.3812478536013,16.249109331783373,0.018854910205735934
LassoLars,0.9011283491741052,13.684517888371403,364.80608307119525,18.819083883934002,0.030945413332621814
Lasso,0.9011106414406247,13.686038120207927,364.8724826054559,18.82080451473901,0.030948981834861954
HubR,0.899790327738529,10.366633246288202,374.61392138958263,18.520860429154762,0.023672188839219014
Adaboost,0.8782389136834922,16.476210153959162,455.33563877648754,20.91811632624778,0.03731743255120087
lr,-6.292008369809976e+19,75164404764.1725,2.1180237255970686e+23,220375678393.25894,155014325.61953893
