feature,p_value,score,gbr,rf,xgb,mean
p1_H1,0.38286493726199944,0.7637230222579333,0.0,0.0,0.0,0.0
p1_P1,2.9822208638108395e-15,69.33955670263614,0.013228090885243,0.16017760653141525,0.00013283858,0.05784617866696936
p1_SCT,5.551678685582076e-14,62.31178236799011,0.07808897267589958,0.04663897097088117,0.05724321,0.060657050993002816
p2_H1,8.74165959809986e-21,101.69073858858542,0.041176075758121884,0.026565857086488127,0.00050254393,0.022748158925323766
p2_P1,6.249838137459994e-18,84.64556253296821,0.010790334678060573,0.008494388649919093,0.0,0.006428241109326556
p2_SCT,5.300977892975306e-14,62.42171350748286,0.0013512932991617804,0.012089911970793552,0.0,0.004480401756651777
p3_H1,0.04569043774229568,4.026404413279014,0.02290995992552464,0.050453453418650075,0.00044455865,0.024602657332330354
p3_P1,1.1812711671596689e-12,55.11793688401352,0.0297766935468446,0.18206862215404465,0.00029360625,0.0707129739842777
p3_SCT,6.356131511610888e-07,25.899724212382786,0.005738961128416921,0.0018662011018382209,0.0,0.002535054076751714
p4_H1,0.26878659378663633,1.2274725639984876,0.0,0.0,0.0,0.0
p4_P1,0.0015743206346309057,10.174897798631143,0.0015769688693915121,0.009482662692642599,0.00018486593,0.0037481658307948694
p4_SCT,0.0002840699227763707,13.488967158331702,0.01877466562499299,0.01184539444080353,0.0016381571,0.010752739042055455
p5_H1,0.020766600000883467,5.403261048463177,0.003674000851244408,0.006838507010083963,0.003110907,0.004541138300621591
p5_P1,0.11961294137210654,2.4362587571804513,0.0,0.0,0.0,0.0
p5_SCT,0.5200606333016926,0.414749610277203,0.0,0.0,0.0,0.0
p6_H1,0.8473977068651815,0.0370971486130192,0.0,0.0,0.0,0.0
p6_P1,1.2566350633229376e-13,60.37430295610834,0.03833446521796137,0.02091422136633894,0.013174842,0.024141176232022218
p6_SCT,5.4722323532709727e-14,62.34606863941028,0.03833446521796137,0.02091422136633894,0.013174842,0.024141176232022218
p7_H1,8.762391882674212e-05,15.814537316786025,0.012443708867066425,0.0098594665081957,0.00440357,0.008902248525503352
p7_P1,5.333108147015956e-13,56.973719089296395,0.0076639470105957464,0.0032583032716467382,0.0,0.003640750094080828
p7_SCT,1.9339373980830053e-16,76.04713750562992,0.04523383099665191,0.04903988079426038,0.0,0.03142457059697076
p8_H1,0.07583638009980248,3.173872600662483,0.0,0.0,0.0,0.0
p8_P1,0.0006813629081788104,11.784151565460364,0.007473683941330781,0.010993171664923968,0.00025128233,0.006239379310966345
p8_SCT,0.0013638425513789521,10.448963597579228,0.0033389731660349205,0.0031739238183069863,0.0,0.0021709656614473023
p9_H1,1.0269324198646166e-13,60.85200222297218,0.0039035904005930294,0.003829499779008581,0.0,0.00257769672653387
p9_P1,0.0005376847784180544,12.243365961809916,0.005999495917668878,0.0032615354564170303,0.0,0.0030870104580286357
p9_SCT,0.26964773800512876,1.2230563688079414,0.0,0.0,0.0,0.0
p10_H1,0.006797282719496328,7.428444149883405,0.0051507530355834495,0.008882036592906675,6.309976e-05,0.004698629796214951
p10_P1,0.08921509656577016,2.907290459259535,0.0,0.0,0.0,0.0
p10_SCT,0.20409209517293483,1.6198936202228444,0.0,0.0,0.0,0.0
p11_H1,0.045168641090123,4.0460585158537805,0.0014252199824140832,0.0041845260040487735,0.008962663,0.00485746962567211
p11_P1,0.0299661394258956,4.756393571891612,0.009305285418435581,0.005622459418675051,0.011756188,0.008894644357762533
p11_SCT,0.0014588520427973155,10.320270086638036,0.0014367011788144696,0.009430975449342436,0.0005020676,0.003789914748742979
p12_H1,0.7544531687531445,0.09800609868508313,0.0,0.0,0.0,0.0
p12_P1,0.8738992399080471,0.025231182189452965,0.0,0.0,0.0,0.0
p12_SCT,0.03468835266494624,4.501316996958187,0.0036121601032165465,0.0012226161707324793,0.0,0.0016115920913163419
p13_H1,0.03900420832013392,4.298283902718943,0.0016627356882487564,0.018315403211423175,0.0,0.006659379633223977
p13_P1,0.0038000285247943577,8.509370628956681,0.0054904297325938725,0.002202435865655222,0.0057504047,0.004481090089694545
p13_SCT,4.6786736599571925e-07,26.543273986132213,0.002546236330900132,0.007924336072995244,0.0,0.003490190801298459
p14_H1,0.475647548792977,0.5101077397243009,0.0,0.0,0.0,0.0
p14_P1,0.0004681594652052973,12.512653043958133,0.007756259406449491,0.02820080242731483,0.0007513384,0.012236133403010321
p14_SCT,0.005092790011067577,7.963101303017585,0.006703991783841092,0.0030029630481269143,0.0,0.0032356516106560023
p15_H1,1.1699915106490342e-33,188.7824742203276,0.0610837473859787,0.09018242453520657,0.0011362331,0.05080080167333007
