Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,1,0.9799579146584458,5.01205767423596,0.010563666249236565,59.89128403182049,7.6874242378662245
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,1,0.9770806041423864,5.595082625562989,0.01205002911801823,68.40136344971515,8.235546597451334
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,3,0.9739108044437291,5.241775612672304,0.011011207959571587,76.22049479602332,8.447955694633208
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,3,0.9687134961432239,6.497013807237804,0.014182860226768776,90.73036045223067,9.478945595030854
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,5,0.9633064045076927,6.576604710396919,0.014077471465046214,103.15932119199606,9.950899337299308
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,5,0.9580923372838758,7.335273425273566,0.016079840630031466,115.09317163570309,10.6813701439917
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,7,0.9599942255271408,6.9490940828298715,0.0153109606413386,106.11567056488927,9.986680265680071
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,7,0.9497785240644468,7.393291776831299,0.01595799434437978,131.17559786292395,11.165935500442632
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,9,0.9546867096207263,7.052481495430486,0.015328270220084386,106.60278762082957,10.148735689993394
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,9,0.9511941829676795,7.205774163865674,0.015572376474803171,114.72474845369706,10.42627866670173
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,11,0.9596673258265908,6.621248018847202,0.014103041191842714,88.51102576220026,9.340463543189404
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,11,0.9469454303004582,7.628127116821458,0.01658727378198161,117.40347313221096,10.793334940647176
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,13,0.9532650137524733,7.508248266786974,0.01607727477240534,101.58942751613299,9.858037903616953
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,13,0.9263542951017086,8.654377375917088,0.018960992586740135,162.80930033580313,12.214412304404732
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,15,0.9237996533723598,8.473640090033552,0.01820360100957511,143.26724385500523,11.530028316880893
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,15,0.9220793048924435,8.764250438721385,0.019302936218380095,141.55383447659733,11.627200402954486
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,17,0.9106018914330558,7.975981369691956,0.01704421945097016,142.60948090544917,11.71276999956749
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,17,0.8502028726538073,9.922137322827531,0.02192664697093983,230.0957391096919,14.832794518946093
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,19,0.9153474282513013,7.578042829442725,0.01617777998522145,115.2571007247604,10.576590740663633
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,19,0.8534346560569244,9.796715821080301,0.02168569509484894,221.7791534036378,14.310551234848901
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,1,0.9816604214813711,4.703255895755847,0.009890845112515884,52.402938555365154,7.139895592388927
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,1,0.978651131034753,5.2581985649507335,0.011251008587294746,61.118927575733956,7.769049105335821
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,3,0.9775726790925311,4.95859086964088,0.01040189864918856,65.87659664281401,7.904272361141809
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,3,0.9755879385059052,5.634828336115195,0.01210293537901162,70.56649834698436,8.31770800360796
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,5,0.971583875692481,5.600621425987724,0.01187824853379062,75.87287527771377,8.594855445700075
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,5,0.9702055623913455,6.165501634926832,0.013368408932898944,81.40873469028799,8.942374278754341
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,7,0.9678607391634884,5.966575607663067,0.012820080075534035,80.43561595595605,8.79045611065457
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,7,0.9564927652658126,6.953225099625242,0.01503135871298777,107.98020431840163,10.19066403406331
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,9,0.9684034648513695,6.4833358464210455,0.014186580864040415,81.90811292478985,8.935395899282605
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,9,0.966804788615518,5.88006521553926,0.012629209588181586,85.89266729446959,8.923455864036203
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,11,0.9552559149391497,7.080051830190011,0.015141541809691291,100.61554262323654,9.698428518199222
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,11,0.9474502956437937,6.64571918899519,0.014020963725573501,116.75035499636567,9.593350991823241
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,13,0.9576551800764291,6.4344775344352,0.013710231065499607,87.42055754608344,9.024977093392376
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,13,0.9527969355347361,6.8634408501309805,0.01482222103308583,99.83874053336086,9.644210395441348
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,15,0.9341201125048443,7.02800683395823,0.014934962640952947,121.7414665316826,10.572876108532455
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,15,0.9213891427443262,7.5501476275866635,0.016487161727560744,143.96005167520005,11.037827372515043
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,17,0.9217321443748063,7.61521701454649,0.016626356491184106,129.5523493293221,10.69330530120552
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,17,0.9151170295541093,7.333898560159286,0.015515464998590056,146.29311235501976,11.092877368936511
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,19,0.9100265756647079,8.140946640875386,0.017700183937119498,153.0304880690121,11.621579988264195
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,19,0.8898066784361294,9.076260476794758,0.019959918917072536,185.50781321484934,12.867747366843048
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,21,0.9232516803693551,7.100067808630993,0.015508781099302177,117.58872560377101,10.012712609356079
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,21,0.8921509598351327,8.51037750738696,0.018933597423615306,173.87969694655897,12.541949821781287
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,23,0.9191190484375817,7.806006089699368,0.017026000757965835,127.96650416581535,10.52880419141365
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,23,0.8862433230612251,9.337949565840173,0.02080951942373917,197.05666945780592,13.452994153382882
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,25,0.9223184893547739,7.501049259630781,0.01626167442775306,125.87160378787313,10.386471253717884
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,25,0.8995615885717759,8.830087019740908,0.019734416448176154,175.60959499114122,12.380261123172618
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,gbr,27,0.9048834659727276,7.488998532151365,0.01610587006607657,118.9945628844179,10.291650974029867
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,8,xgb,27,0.8740553142087969,7.900685486786637,0.017028558786040888,154.0141762627637,11.075653185490054
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,1,0.9798579129116034,4.6481528977447795,0.009737489612245498,57.84145246441115,7.340469419966949
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,1,0.9749148266466255,5.467409663036217,0.011717019037560691,70.0794883676984,8.166148210959394
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,3,0.9806883386308034,4.822121136721834,0.010121990495076604,55.25859878132951,7.156408086312733
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,3,0.9744485196213905,5.8752328618190575,0.012599699286825302,72.60539730374828,8.387316518603203
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,5,0.9733637842428088,5.43431580671817,0.011534178098294965,71.07818388991947,8.059982875263978
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,5,0.9694800406751041,6.237049795161829,0.013547510100207208,82.17803948737316,8.859350912576637
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,7,0.9736241501272784,5.752069897178585,0.012382711592995258,69.95353005665692,8.158721168547377
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,7,0.9714814582825666,6.108867327253805,0.013252432433271155,78.43128632415917,8.740110262231939
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,9,0.9685586396103293,5.9141293805940265,0.012687813791557298,85.26218913506438,9.044290041655996
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,9,0.9587727864676469,6.802739500965399,0.014822963347330423,106.16367243495927,9.96343840239949
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,11,0.9688627755125022,5.753979906232533,0.012155936180811264,75.03042915918996,8.276802504098244
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,11,0.9633805140992029,6.490843739260752,0.014032237334801642,86.42624954318656,8.980305458226612
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,13,0.9664320509784211,5.8043872801020315,0.01236465854356764,73.79635705923526,8.135269867896854
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,13,0.9493144018711485,6.597587646557838,0.014507626694438133,106.72884201554878,9.538581035606303
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,15,0.9650431507300098,5.805578348987909,0.012359004558421698,70.48004285675445,8.080159637787924
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,15,0.9543987498629184,6.684857105326481,0.01457252328992801,92.81027543541899,9.216111208146486
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,17,0.9507441596171675,6.528617520406151,0.013928964374524516,92.66922605864107,9.141691190109189
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,17,0.9400917310417926,7.558788796997405,0.016434672016881438,113.49549362114983,10.302357056893793
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,19,0.9180676155779857,7.428323482100582,0.016132684215235303,139.67976607130822,10.98072808168024
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,19,0.9157778702825773,8.346212748993732,0.01826896756674732,157.64817020108472,12.027332601218003
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,21,0.9348614710746462,6.955475976815881,0.01541174362374045,117.87572503610568,10.06299172136932
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,gbr,21,0.9065420915140759,7.669836387168796,0.016947715238352392,146.738530926932,10.574254861142123
wt_vert_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,10,xgb,23,0.9302621530210077,7.299783553397167,0.016091836924083537,128.2860576410568,10.417761422093786
