,R2,MAE,MSE,RMSE,MAPE
Lasso,0.7125240982844331,14.990095546980518,571.3980407491889,21.054705010289272,0.03262803506075068
LassoLars,0.7125232839717314,14.990941340622392,571.3803873672254,21.054892089960223,0.03263028105381713
Adaboost,0.7009037605421677,14.987228528915045,564.5528204546441,21.98866293824052,0.03310076689539403
gbc,0.6954198295296234,13.856868899333014,525.95726764006,20.597237420416356,0.03069448089307116
lgbm,0.664124576197853,16.91225741215499,593.1048496111149,22.40274984118173,0.03728529317379408
xgb,0.6620658272101582,14.227256944444443,573.4493412279834,21.444714935881013,0.031669415009253424
BayesianRidge,0.6593819392440193,15.919174220560116,643.3905425283119,23.153663588759827,0.03530773002376448
rf,0.6398424978798364,14.964982275132279,610.8824494942713,21.8807832951053,0.03299291969883217
dt,0.6220748289496475,17.431944444444444,709.1784722222224,23.82910708025482,0.038482230406220376
et,0.6211205134152774,15.076305555555555,632.0034436111112,21.82190878838297,0.033152729810078094
HubR,0.5100704734183,23.464828696482908,1612.8894515765205,32.84127099554116,0.0502880267849067
lr,-3.652183017332568e+21,920432824625.1698,5.463297575859116e+24,1516692697270.0342,1939746366.6893053
