Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
wds,H1_,xgb,0.9648356659035064,6.004033220600631,0.013600728341923187,134.07361082596157,11.315285556324989
wds,H1_,gbr,0.9634630499698064,6.328309677779441,0.014547464120511906,138.60003387049068,11.55442456818358
wds,H1_,rf,0.9620846643581485,5.862053657181548,0.01325073917369557,143.89114840848265,11.762818637729726
wds,H1_,BayesianRidge,0.9453540727358695,9.77149532462754,0.022450691289388612,207.01199033479716,14.311313215460197
wds,H2_,xgb,0.9614656751268444,5.894489999945202,0.013388499639591586,146.70464601286042,11.822666603867669
wds,H2_,rf,0.9592369178067072,5.874484971580449,0.013283020595340023,155.7356919462105,12.157130699690663
wds,H2_,gbr,0.9546020084884855,6.69219805641851,0.01535177536141967,172.00467175288696,12.824708449376462
wds,H2_,BayesianRidge,0.933401682455999,10.617009283133415,0.024014123470841274,251.49369924137213,15.681797848093058
wds,H3_,gbr,0.9448592151537321,8.14544564558229,0.018877703883601115,207.96673076218363,14.185522669725705
wds,H3_,rf,0.935557803222507,8.344405512158286,0.0194052074694454,241.61660023983944,15.160127333667058
wds,H3_,xgb,0.934967553480211,8.292258997491093,0.019203993127391166,243.94999331944624,15.177962495477388
wds,H3_,BayesianRidge,0.932095396644755,10.346275952824554,0.023771950281226115,255.48989218060137,15.749806338587291
wds,P1_,xgb,0.9632998629156562,5.754475893596807,0.013058254563708214,138.26474534252114,11.311402634370673
wds,P1_,rf,0.9601213276691893,5.854572645098121,0.013283546066725088,150.65344880249148,11.9111533771793
wds,P1_,gbr,0.9570261702744466,6.521293710966951,0.01502395292484475,161.40498151570836,12.446355125035437
wds,P1_,BayesianRidge,0.9206280389602606,11.359830880857235,0.02596663884081286,299.3359847489229,17.019545119085663
wds,P2_,gbr,0.956302892243051,7.313869424359424,0.016780734947427243,167.15718569067485,12.802010283765657
wds,P2_,rf,0.9542936930518607,6.990136429055559,0.015769755641644668,173.57331040176493,12.992976321745823
wds,P2_,xgb,0.952266806451911,7.202370324618274,0.016449863037944133,181.5444866968436,13.192768396533491
wds,P2_,BayesianRidge,0.9316196591535053,10.522911288815079,0.023697561599879714,260.5344328392934,15.991127358491132
wds,V_,rf,0.954847476645613,6.966022119108078,0.01563937333058428,170.93608713231595,12.837004760965954
wds,V_,gbr,0.9534564671636513,7.4192827227161064,0.016873191722842705,177.5648620328483,13.147997513165652
wds,V_,xgb,0.9506884307084723,7.1863088069444245,0.016228484927803058,186.38391879415883,13.27674836144043
wds,V_,BayesianRidge,0.9314082663357348,10.843743644410507,0.02456668412099581,261.20039025289066,16.017854870972553
wds,NCI_,xgb,0.9551610572337085,6.904427807055984,0.015406709977719379,171.17245673120337,12.874238354127735
wds,NCI_,gbr,0.9543684592375061,7.313508485960682,0.016606405126206272,175.4829288243358,13.004864200391054
wds,NCI_,rf,0.9542600033357903,6.7361396487771925,0.015078000470213038,173.98498713714002,12.886414484660339
wds,NCI_,BayesianRidge,0.9272796191988869,11.141386113945478,0.02530620234447355,275.7252222538961,16.50063226905803
wds,MASS_,rf,0.9593541734872524,6.323474507723569,0.014185614374298036,154.15040937191844,12.210017885034421
wds,MASS_,gbr,0.9590853036805985,6.7133081655087405,0.015330627541864442,155.37193481464908,12.320442602599272
wds,MASS_,xgb,0.9582038496855508,6.534942394326019,0.014813988835512123,159.50417641622798,12.354374586011671
wds,MASS_,BayesianRidge,0.9347046487391921,10.096017017577662,0.023008127294350974,248.01638905030762,15.634669301198326
wds,SASA_,rf,0.9628940542347897,5.797275944608893,0.013026200085499606,140.34182019859696,11.658235421189303
wds,SASA_,gbr,0.9609290359766265,6.254159265085727,0.014300391289019932,148.13286575822116,11.921919911490056
wds,SASA_,xgb,0.9608252893218289,6.026085353372909,0.013718824665752055,148.98939050571414,11.928116758098168
wds,SASA_,BayesianRidge,0.9331339305540787,10.603122024810897,0.024122936682371015,255.70862068491402,15.89199374327796
wds,SCT_,gbr,0.9452987106382024,7.839614241756317,0.01814126183796909,208.7339840123018,14.36449096460322
wds,SCT_,rf,0.9436384189169574,7.626430758667579,0.01749242393070429,213.45979843788277,14.37967865277999
wds,SCT_,xgb,0.9420820942186052,7.763270893607721,0.017890762645336847,219.31868920921997,14.586345822285143
wds,SCT_,BayesianRidge,0.9329877858747648,10.184526619321636,0.023179345916557424,255.45188131336982,15.820089627814392
wds,PKA_,xgb,0.9597343330294155,6.287467438007377,0.014203145211425586,153.13418834182355,12.263418979951908
wds,PKA_,rf,0.9547156513161296,6.356495490765572,0.014316856681888562,170.43884513687073,12.810736726822961
wds,PKA_,gbr,0.9546901397334153,6.8418208460595284,0.015671107418641934,172.43646954812917,12.962060552159523
wds,PKA_,BayesianRidge,0.948827808300923,8.845067210599552,0.019961272664475553,195.40220216958414,13.785422404342478
wds,PKB_,gbr,0.9533058990091735,7.104046138575728,0.016227691842333487,177.9682702494104,13.060466097718779
wds,PKB_,xgb,0.9531190869121977,7.049406938300041,0.01598268412422805,178.15421363461945,13.13997472032971
wds,PKB_,rf,0.9524760382581354,6.986365859118669,0.015758029480917722,179.96415381636712,13.140283650174883
wds,PKB_,BayesianRidge,0.9360769369469717,10.329350010691149,0.023635805587476928,243.4388148339928,15.508327196945796
wds,H1_H2_,xgb,0.9662327934048538,5.87949781312328,0.013369324106036171,129.2179691560214,11.166777378716727
wds,H1_H2_,gbr,0.9645621246115018,6.103384815564174,0.014045272779844988,134.55028291349214,11.433908365654506
wds,H1_H2_,rf,0.9620000666294276,5.705230796774829,0.012900300698957872,144.81478338552256,11.788033587347002
wds,H1_H2_,BayesianRidge,0.9478276260545508,9.0233486246652,0.020735602402450707,197.68875873576448,13.951645099716396
wds,H1_H3_,gbr,0.9642699213540066,6.366910607503298,0.014598991168079497,135.5563385083753,11.389698751721422
wds,H1_H3_,xgb,0.9641718448611556,5.935360317818545,0.01343475126881436,135.7924202323067,11.410061981725311
wds,H1_H3_,rf,0.9595759048808163,5.798622959248418,0.013121396860285387,152.23718520775,11.954537069403298
wds,H1_H3_,BayesianRidge,0.9492369691921599,8.916004198009988,0.020449459964668255,191.95126748025388,13.739237997149342
wds,H1_P1_,xgb,0.9661733050240258,5.730965365334179,0.012982361035663106,128.56365753882773,11.113930107683915
wds,H1_P1_,gbr,0.9628007096674398,6.273644148124718,0.014484967482068359,140.66406915821202,11.68293818949053
wds,H1_P1_,rf,0.9624879241601114,5.6571529759267944,0.012763486204823574,142.4413056940802,11.727808957679871
wds,H1_P1_,BayesianRidge,0.9466555183947492,9.41933343889502,0.02168355497479482,201.94000355436503,14.128338073084256
wds,H1_P2_,xgb,0.9668312442781535,5.792956373063722,0.013099132476087414,127.67681836367471,11.001549923900333
wds,H1_P2_,gbr,0.963747676545516,6.217957504419457,0.014336486007585272,138.79005207596433,11.5295104860158
wds,H1_P2_,rf,0.963060465028958,5.730407969454002,0.012914777955013963,139.66406090628072,11.544810908098878
wds,H1_P2_,BayesianRidge,0.9476156203795055,9.081530935297614,0.020790815049179377,198.5704581301418,14.003571073589669
wds,H1_V_,xgb,0.9649621753757703,5.868410307877282,0.013288236566060837,134.17604201523707,11.29603143780013
wds,H1_V_,gbr,0.9632090688241357,6.161189694540161,0.014172221246126226,140.21244074583893,11.610924835201814
wds,H1_V_,rf,0.9622716634581862,5.769151492887195,0.013010216266855315,142.9570523758377,11.693294061426121
wds,H1_V_,BayesianRidge,0.9471984942877167,9.201555050115179,0.021122981798338804,200.2101529330494,14.06902525157641
wds,H1_NCI_,xgb,0.9637876870827528,5.841462827368179,0.013172032422184923,138.11689889241111,11.395948721908013
wds,H1_NCI_,gbr,0.9620441232942596,6.264941535651735,0.014377078319708728,144.26176645967982,11.854925922060946
wds,H1_NCI_,rf,0.9580347275737913,5.863319555121133,0.0132224199218623,158.4291065768541,12.228514343776093
wds,H1_NCI_,BayesianRidge,0.948909951578736,8.825141936239318,0.020187089517095653,193.35951736618873,13.812651011348754
wds,H1_MASS_,gbr,0.9662766682117679,6.142425066925385,0.014056462077423651,128.42990282078677,11.16692942096622
wds,H1_MASS_,xgb,0.9662509877549448,5.815593851631542,0.013145918753893227,128.84654654826085,11.020616682226663
wds,H1_MASS_,rf,0.9628437653192595,5.751409326074582,0.012928128424834156,140.95277645295096,11.631944879774874
wds,H1_MASS_,BayesianRidge,0.9466712421263722,9.253919248230016,0.021208095437910173,202.07402902309897,14.137302546852457
wds,H1_SASA_,xgb,0.9658446265383089,5.8026724226487785,0.013144239353850373,131.44160765143457,11.187261392376206
