Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,1,0.9194223820671636,9.358394151210558,0.02049874654534351,269.4214916477942,16.072501093413162
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,3,0.9142747300694376,9.481276391520057,0.020990919447310352,279.7553439408479,15.56525614559197
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,5,0.9204747662289208,10.363019028355632,0.02300509574279478,276.5230739038633,15.790020889691306
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,7,0.8893306317074654,11.500410980568688,0.02564198945520113,393.33946960042397,18.37338557324576
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,9,0.8808332504678219,11.854442743249903,0.026469012777999717,406.57707128230993,18.914045352182416
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,11,0.8665433086837216,14.20863762682863,0.031858397864861485,489.90053096857065,21.8556411640514
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,13,0.8460462832714788,14.66290499867649,0.0326617156244938,590.3397772739038,23.575236917165608
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,15,0.84524342902588,14.451255635220411,0.032828017765696514,559.4052930703027,22.463657743162045
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,17,0.819602329550403,17.08841436888778,0.03795981327067115,688.7587440523805,25.43851884769092
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,19,0.8627291100097997,15.072609606644113,0.034062062887422265,540.9058321693085,22.607155484612502
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,21,0.8402170083931029,16.344320987002533,0.036362157557305444,594.9127777888102,24.1531062957609
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,1,0.9035416033538928,9.24256512221883,0.020260843347166706,323.38912259840185,16.858950842964774
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,3,0.9078237629363333,9.486826687655352,0.020801354154078133,278.58038359610964,15.877405066177834
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,5,0.8965214638888144,10.152266697201837,0.02243381105777947,328.83530128252596,16.772509835519383
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,7,0.9000750722429802,10.905122999965602,0.02394172680413565,337.9669084638973,17.626482727871355
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,9,0.9075481852956888,11.13906165426636,0.024449023843459684,313.8700090712231,17.2618026679956
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,11,0.8651707079296238,12.604883393632058,0.027752305628585147,475.2164911326315,20.22962924184406
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,13,0.8611576205643738,13.231048837549226,0.028987825787583698,475.28908170188316,20.795105355969426
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,15,0.8823817106530913,12.39369986095476,0.027403874336197634,402.37679403771074,18.820554414087706
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,17,0.8869619263949386,12.436538498632354,0.02754595234032447,390.581700474829,18.99844244264377
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,19,0.8398762449294497,14.345813323706803,0.03174073435682636,502.99476876158,21.730479285905055
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,21,0.7885965298851116,15.373785606335417,0.03466952759422173,624.1806379033712,23.760659750444788
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,23,0.829711808467223,15.117497225728732,0.03330735797768896,535.9250025715723,22.13752707727322
wt_vpod_1.2_LG_F_R7.treefile,leave_out,8,gbr,25,0.846887797852222,16.27350670854974,0.036658999136774686,601.4371479980525,23.46509145727148
wt_vpod_1.2_LG_F_R7.treefile,leave_out,10,gbr,1,0.9116018121663299,9.062704829398031,0.020200872002834117,288.538494068193,16.016084205771055
wt_vpod_1.2_LG_F_R7.treefile,leave_out,10,gbr,3,0.9239439580013853,9.14348587846631,0.020114015141821304,283.88902002581165,15.81315469456745
wt_vpod_1.2_LG_F_R7.treefile,leave_out,10,gbr,5,0.9247578394440413,9.424044163041973,0.02054118551648816,254.00399265121087,15.298598984285363
wt_vpod_1.2_LG_F_R7.treefile,leave_out,10,gbr,7,0.9289224087861893,9.730777606939714,0.021062870386117292,240.58492816972216,15.068393700083956
wt_vpod_1.2_LG_F_R7.treefile,leave_out,10,gbr,9,0.9088670639021459,10.550258360408455,0.023022662341954287,287.3930194701153,16.41773049875052
wt_vpod_1.2_LG_F_R7.treefile,leave_out,10,gbr,11,0.9023154864945182,11.482071375538814,0.025265588725243215,354.5281678778814,17.821674299643952
wt_vpod_1.2_LG_F_R7.treefile,leave_out,10,gbr,13,0.8540419750604711,12.577036626885583,0.027504836077358756,445.92968774310896,19.69524967052701
