,R2,MAE,MSE,RMSE,MAPE
gbc,0.8638707286478194,3.105482146761512,26.03747583631003,4.819167757927518,0.006266709171951784
xgb,0.8547370422502147,2.9479370596749446,27.22181904667018,4.910720018315356,0.005950733902046958
rf,0.8343417886718179,3.1027786101565704,31.20682712425629,5.152987739964134,0.006271438772141045
et,0.8134008828922605,3.318862003366992,35.167665992024595,5.511328307344352,0.006698990592956011
lgbm,0.8072643034460277,3.559958075301931,36.27111472267866,5.686194473383138,0.007179293867605624
dt,0.7965958631710316,3.640546657046657,38.70039920452723,5.799857882110286,0.007341189726974238
Adaboost,0.7143108711228284,5.185082353434461,52.44781448955829,7.1262862386652515,0.01049032659828444
BayesianRidge,0.6908685001886334,4.9763268571584724,54.19187353107609,7.060678353788598,0.010056593693133498
HubR,0.6866823131263551,4.727012780219887,54.850179075232646,7.192208350906614,0.009560915695591397
LassoLars,0.6819550584736981,5.079192881035345,57.13131968987155,7.238923451682458,0.010262250800557565
Lasso,0.6819107007273228,5.079563935412048,57.14070414364336,7.239339962474084,0.010262990195335732
lr,-1.1848066305930214e+20,22138613051.75308,2.683490988822489e+22,77102784586.49559,43349686.079700455
