Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
inv_mnm,H1_,gbr,0.900928306972161,11.287741742617946,0.02418729928945561,352.5139986756556,17.71704809713034
inv_mnm,H1_,xgb,0.8915244895302887,11.896959637385544,0.025657060774730796,385.3102366895353,18.6715025186022
inv_mnm,H2_,gbr,0.8972677606363815,11.491929736011139,0.02461417939408554,365.60509409189865,18.013855070331278
inv_mnm,H2_,xgb,0.8906567298396343,11.889348704348329,0.025646120222657432,393.32936526808345,18.919183607552974
inv_mnm,H3_,gbr,0.8784714980437446,12.842779409030067,0.027422792029302385,416.57819889792137,19.36567114023087
inv_mnm,H3_,xgb,0.8740386048508654,13.110578631657424,0.02813442961795279,432.6008159779396,19.789577228083154
inv_mnm,P1_,gbr,0.9006842757522252,11.312413831961717,0.02423422202026788,352.27172757721127,17.657409112084114
inv_mnm,P1_,xgb,0.8885162694335674,12.18913659733598,0.026035673316168857,400.32982624684024,19.06762927317569
inv_mnm,P2_,gbr,0.8930548958551945,11.775426206952385,0.02516565938112002,377.01016818251577,18.31596548285564
inv_mnm,P2_,xgb,0.8874921368110508,12.242486475790699,0.026087355079268747,390.6458181269911,18.699567961281836
inv_mnm,V_,gbr,0.8962919616831388,11.472155709966708,0.024465308356229835,366.2581475525151,18.083413848603165
inv_mnm,V_,xgb,0.8839117301975229,12.35745929217595,0.02632647558065194,400.9736720946162,19.13310930051519
inv_mnm,NCI_,gbr,0.8886801155082699,11.926469463788257,0.02561460862035078,386.0627761681153,18.646931640790754
inv_mnm,NCI_,xgb,0.8854962716990125,12.075768372238322,0.025987799399582328,392.1024339537198,18.83223145664217
inv_mnm,MASS_,gbr,0.9015559240566239,11.44812350155332,0.024382808138143745,343.625198685441,17.60386241258571
inv_mnm,MASS_,xgb,0.8901523602343951,12.196072691821026,0.02592821321891827,375.49594806495963,18.46467191470115
inv_mnm,SASA_,gbr,0.8940067072546689,11.658923392251346,0.024828516570237616,373.31090311422014,18.240215636282095
inv_mnm,SASA_,xgb,0.884042163714243,12.388588980726016,0.026387032474225136,411.8215900156025,19.21784490424383
inv_mnm,SCT_,gbr,0.8977745970579795,11.669734045565729,0.02500531928353577,356.4939489963605,17.96480284767508
inv_mnm,SCT_,xgb,0.8902006248313269,12.213892935804141,0.026152457782065913,382.8908310820274,18.700621760931618
inv_mnm,PKA_,gbr,0.8880912246187034,11.969366049885046,0.025618292696682622,394.9471855104183,18.827929950238843
inv_mnm,PKA_,xgb,0.8816701330839342,12.538178273190734,0.02697653439581209,407.97509059686695,19.29189043807409
inv_mnm,PKB_,gbr,0.889279795688107,11.99202703852182,0.02572807457091796,389.8131574588536,18.710720790139366
inv_mnm,PKB_,xgb,0.8540905112224391,13.37783563954343,0.02872296178777854,496.8843607469289,21.301980247294182
inv_mnm,H1_H2_,gbr,0.900705669299164,11.21786274620818,0.02395362750046417,353.24540408039843,17.670470388905777
inv_mnm,H1_H2_,xgb,0.882624943130816,12.352533935546877,0.026598310579106756,414.5953172839848,19.498771883926377
inv_mnm,H1_H3_,gbr,0.899443586546387,11.448258432082044,0.024505460120441424,355.9996364201048,17.746678693569873
inv_mnm,H1_H3_,xgb,0.8921002573326454,11.981162127751178,0.025732559498086748,384.93784300905344,18.68773320424582
inv_mnm,H1_P1_,gbr,0.9019514744910124,11.197717544239406,0.02396039564874814,347.98765016633047,17.60238428604087
inv_mnm,H1_P1_,xgb,0.8911071866517544,12.039175732028099,0.02581632744083693,386.72017394217136,18.67476046882746
inv_mnm,H1_P2_,gbr,0.902940161145062,11.11049990895226,0.023760135397304573,343.0148004456215,17.422473491609118
inv_mnm,H1_P2_,xgb,0.8930420113936828,11.774491919470346,0.025243257497912112,383.0233639895072,18.435947274418726
inv_mnm,H1_V_,gbr,0.9006124787753432,11.180388414736637,0.023879364870584615,351.558452489923,17.607949418818272
inv_mnm,H1_V_,xgb,0.8919710984625764,11.62759649986349,0.02503304038328616,382.58665447910715,18.611214342372932
inv_mnm,H1_NCI_,gbr,0.8972606899544943,11.396211316414428,0.024394750862228348,359.87767148737396,17.903288610344024
inv_mnm,H1_NCI_,xgb,0.8885832894100707,11.91723536206317,0.02565575461737684,390.0684900841542,18.96086487643003
inv_mnm,H1_MASS_,gbr,0.9041118549140972,11.144856970973738,0.02381104331503907,337.6544162627521,17.282166853799332
inv_mnm,H1_MASS_,xgb,0.8904828661882439,11.664949040894868,0.02515512887227809,388.40253935524817,18.615340675694235
inv_mnm,H1_SASA_,gbr,0.9001642597788496,11.27121150029637,0.024031780000256436,352.0361474266719,17.662451276149117
inv_mnm,H1_SASA_,xgb,0.8962512858977476,11.56270586672547,0.02480674998695384,364.7258032277793,18.096270744131875
inv_mnm,H1_SCT_,gbr,0.9005528545409142,11.337949399076395,0.024253745608088698,353.52046869958656,17.68590673530458
inv_mnm,H1_SCT_,xgb,0.8961759667907809,11.569640052057082,0.024821502032372583,370.675916021581,18.33900093851694
inv_mnm,H1_PKA_,gbr,0.9003636664756849,11.330437136400523,0.024246352484126227,353.09565413936673,17.638701378374776
inv_mnm,H1_PKA_,xgb,0.8905702192513185,11.778037419801118,0.02534478241767781,385.4512533447866,18.613433452668488
inv_mnm,H1_PKB_,gbr,0.8973692777420166,11.42696574768424,0.024469401631616077,363.5485365371378,17.90797455240561
inv_mnm,H1_PKB_,xgb,0.8917015354785155,11.865392723821824,0.025498888483050614,387.13319278611664,18.82160974597972
inv_mnm,H2_H3_,gbr,0.8982989534174038,11.562571843037725,0.024732693691591857,360.63826104405723,17.946482903827288
inv_mnm,H2_H3_,xgb,0.8916798250580792,11.967589464413223,0.025717992170641683,385.87802340441783,18.71726676423541
inv_mnm,H2_P1_,gbr,0.8981443361582269,11.35415753542173,0.024306852938282615,360.16640699710905,17.943097538214026
inv_mnm,H2_P1_,xgb,0.8901502974065254,11.831256873346144,0.025388868908206498,388.6542555954137,18.975791094147674
inv_mnm,H2_P2_,gbr,0.895937935151553,11.496897069522221,0.02460418411567274,368.9098761661114,18.130136830728308
inv_mnm,H2_P2_,xgb,0.8899184082375321,12.115031405541206,0.025887616196775858,393.0121034609033,18.850693098643983
inv_mnm,H2_V_,gbr,0.8951081001567209,11.485747408071884,0.024494491228718246,372.643472025589,18.188388081094658
