Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
wt,H1_,rf,0.9229097848509964,8.601872895902854,0.018919607182498525,234.2121812584599,14.770771416065461
wt,H1_,gbr,0.9204264815293067,8.475219458545098,0.018694893494558457,240.5935447193941,14.968404810272194
wt,H1_,BayesianRidge,0.9101986003626774,11.172246582717511,0.024392187243957985,261.09031131381096,16.063695117856373
wt,H1_,xgb,0.8971703574366625,9.556673568863053,0.020886135574908843,311.02430275564984,17.181300566525838
wt,H2_,rf,0.9153907586783664,9.198965810847085,0.020215508993382723,258.07769422976287,15.423515174797846
wt,H2_,gbr,0.9115360066691715,9.155462005988717,0.020061402214343587,267.57222117866166,15.601687219044383
wt,H2_,xgb,0.9037351405382316,9.26093984701254,0.020048066524315122,294.214806415108,16.21934305244346
wt,H2_,BayesianRidge,0.8515945692950844,12.517978539555923,0.027556594769376053,437.2287675298929,19.896345193036137
wt,H3_,gbr,0.9172057139658134,9.50219401301087,0.020770001644875524,246.07156989440358,15.49360919371217
wt,H3_,rf,0.9136965172630835,9.356019236500071,0.020511918658192085,264.0599137152395,15.62375818509533
wt,H3_,xgb,0.8932114883396199,10.172857893293685,0.022372419438617598,319.7160840643879,17.132787194877004
wt,H3_,BayesianRidge,0.8772507267618742,12.487327520486904,0.027594224595851292,371.65041597982923,18.846249963556748
wt,P1_,rf,0.9152828202328932,9.046702106851203,0.019859090442470674,257.74387414705865,15.503270140518907
wt,P1_,gbr,0.9135456408082863,9.108019809065539,0.019974358818065575,256.41388887068075,15.539491023063082
wt,P1_,xgb,0.8839006890492638,9.668223119054112,0.021028524476453238,366.20531917350866,18.2960341973988
wt,P1_,BayesianRidge,0.8654223540928265,12.46808842731001,0.027367875765503126,402.43703062968154,19.34020326620932
wt,P2_,rf,0.9122829843471404,9.36454449439754,0.02056582014911131,264.0486294926621,15.822784002469021
wt,P2_,gbr,0.9042134372150958,9.787081498758772,0.021499781076426385,281.99496922685273,16.458797008162055
wt,P2_,xgb,0.8778458008782527,10.150642315747143,0.022004250844152855,361.4204950382199,18.28001076016332
wt,P2_,BayesianRidge,0.8624442137651872,12.840892236787528,0.0280085997778584,412.52072801869406,19.678699498805564
wt,V_,gbr,0.9124705537342412,9.474780568599035,0.020897370342939717,259.33531197213046,15.89475723413391
wt,V_,rf,0.9095975664820293,9.414640449102038,0.020741222959644007,272.8376371982278,16.04353792307107
wt,V_,xgb,0.9050764306416227,9.021835805073872,0.01953891314230602,289.335220372734,15.921427505337638
wt,V_,BayesianRidge,0.8805541075491155,12.08238378957321,0.026230068406264333,354.7501797656838,18.384468368938105
wt,NCI_,rf,0.9182464366971084,9.02721294397873,0.01985534204398801,247.42913127416583,15.238198927905643
wt,NCI_,xgb,0.917836763715893,9.369031099428286,0.020309089745246683,240.47817734860558,15.37233929375497
wt,NCI_,gbr,0.9166710746829201,9.136106801314092,0.02002322345477985,247.8247088183081,15.43448674873641
wt,NCI_,BayesianRidge,0.8640213147026868,13.159679409808055,0.028896778814784647,409.2005466512712,19.846375362726718
wt,MASS_,rf,0.9107087830692553,9.277281291297962,0.020425453454164223,268.96520827922035,15.923374095526032
wt,MASS_,gbr,0.9042554703095954,10.06541551172831,0.02212195597868949,278.92914737533204,16.56305533987155
wt,MASS_,xgb,0.8896579678776355,9.977798167277385,0.02181696491783918,328.8422433198633,17.40963799847649
wt,MASS_,BayesianRidge,0.8696831888724939,12.667785444372118,0.027732494309623296,388.3625722704444,19.350537558260527
wt,SASA_,gbr,0.9183701918180771,9.253278292671675,0.02037941724474584,245.91483565855478,15.242417281225048
wt,SASA_,rf,0.9139931117167436,9.119862462342278,0.020021634954893792,258.3616863790904,15.615652538907932
wt,SASA_,xgb,0.9049979182411715,8.96141264036253,0.019392069783795613,285.66091976194576,16.21943490649244
wt,SASA_,BayesianRidge,0.8659644080890484,12.478385562287226,0.027032776639976414,403.4066097700452,19.386288407441008
wt,SCT_,rf,0.9094693066580397,9.354811347960911,0.020543446583679615,271.4821326455311,16.023606671835598
wt,SCT_,xgb,0.9021356621918348,9.287369531396632,0.02014508787776385,290.2412158347444,16.578625684377887
wt,SCT_,gbr,0.8902736314452753,9.959224547570965,0.021678884861069087,331.1585698059771,17.600883904097415
wt,SCT_,BayesianRidge,0.8731902932652197,12.194253184717391,0.02686936900963354,370.1522474990396,18.86478846569258
wt,PKA_,gbr,0.929639879132254,8.433885194462585,0.018434016200270187,213.65805861472109,14.218100878671786
wt,PKA_,rf,0.920109158805659,8.633006971718865,0.018895900143693543,243.0672813609439,15.013345857084605
wt,PKA_,xgb,0.9137945194145745,8.691988687601174,0.01883312737663945,252.90224719662683,15.61977625530562
wt,PKA_,BayesianRidge,0.9058611475618987,10.586883093289487,0.022917163149182424,282.878948300909,15.868909483487371
wt,PKB_,rf,0.9182192900097487,8.920991761738563,0.01951305425653053,248.08818642454798,15.228229365019553
wt,PKB_,gbr,0.9162665928216468,8.990878671808696,0.019680152721883615,245.9140753448375,15.367218509916219
wt,PKB_,xgb,0.8970447289900028,9.798445089529226,0.02100783422526773,301.7002293179552,17.205695057565492
wt,PKB_,BayesianRidge,0.8874547305159262,11.703972756273723,0.02528310906261368,330.3631143213374,17.913283586344892
wt,H1_H2_,rf,0.9227477345834487,8.54541889037751,0.018742601896987045,235.71860922030572,14.695668373718977
wt,H1_H2_,gbr,0.9117161177512785,8.737915002045836,0.01907631409981877,267.9997584656414,15.478947919595672
wt,H1_H2_,BayesianRidge,0.9020691652936528,10.695397055888222,0.02346198572960654,285.4684251804473,16.555267214693384
wt,H1_H2_,xgb,0.9009863502338316,8.896389565224405,0.019335401134164543,301.80015292625757,16.656104287938945
wt,H1_H3_,gbr,0.9287708348340942,8.483988296934923,0.018664806269349347,210.35430367561898,14.286750813749563
wt,H1_H3_,rf,0.9255019920710023,8.530764231033931,0.018723627522858326,226.2719434202545,14.526148353132712
wt,H1_H3_,BayesianRidge,0.9182498503536536,10.661622550273714,0.02339395151243122,239.94564684782904,15.38536204654127
wt,H1_H3_,xgb,0.9002344309145357,9.368726051032722,0.020417557514083407,303.375802346881,16.792681247406886
wt,H1_P1_,rf,0.9205310529069083,8.64120919258477,0.018949312206076728,242.1800717789966,14.953151949126958
wt,H1_P1_,gbr,0.9159358220148496,8.76532176602784,0.01920056851356311,254.45263052021414,15.32171971372801
wt,H1_P1_,BayesianRidge,0.9078750161967453,11.088548308164905,0.024257729150048903,271.1903274001864,16.301213461615074
wt,H1_P1_,xgb,0.8986300036263758,9.495897176015125,0.020755333938870735,312.1699478535481,17.172081996810206
wt,H1_P2_,rf,0.9203636448598276,8.773282617846515,0.0192447965176293,241.40589774249696,15.002514475645588
wt,H1_P2_,gbr,0.9181944218580773,8.940791996924629,0.019503466854263653,241.1209994206723,15.120995966327815
wt,H1_P2_,BayesianRidge,0.910548694264102,10.46747866432797,0.02277928923850531,263.0020693572955,16.05763920862247
wt,H1_P2_,xgb,0.9102288192646414,9.035504979772252,0.019335569490541143,268.80477427737543,16.04893991105413
wt,H1_V_,rf,0.9210350396483029,8.756184575041093,0.019195749008147682,238.2388313435763,14.970409785294596
wt,H1_V_,BayesianRidge,0.9087465675314668,10.4844289134639,0.022825944771387757,269.1921090423461,16.22279250870899
wt,H1_V_,gbr,0.9059297650802922,9.115154510222428,0.02004786134591774,282.4620419825938,16.336752295667715
wt,H1_V_,xgb,0.9027915990812316,9.16609969038863,0.019785440676693862,293.3931711740542,16.68465627966852
wt,H1_NCI_,rf,0.9227588310313346,8.568129420582581,0.01879181868644227,233.80946658414,14.767413201298833
wt,H1_NCI_,BayesianRidge,0.921432990535384,10.15022036382161,0.022100600390739154,233.27689232150797,15.129758109842623
wt,H1_NCI_,gbr,0.9145357146936031,8.830493861749005,0.019353061572218368,257.02905284527117,15.568937541110945
wt,H1_NCI_,xgb,0.8849520971059727,9.665561966996293,0.020971640315056515,347.2937156227808,18.133279300012056
wt,H1_MASS_,gbr,0.9285256283639484,8.580558088895216,0.018641532706572643,208.03486707514875,14.262133636873088
wt,H1_MASS_,rf,0.9212359054984873,8.755795647078255,0.019221541382751596,237.71430424080017,14.960789703355278
wt,H1_MASS_,xgb,0.9116004773233805,8.879561049086195,0.019140641960533146,266.46076204679144,15.867315213109075
wt,H1_MASS_,BayesianRidge,0.910987402673513,10.690812747314535,0.023208175436709173,259.69665131282403,15.996154727428017
wt,H1_SASA_,gbr,0.9346642765182693,8.368262560926558,0.018170700489632007,195.3340625870321,13.679412009524722
wt,H1_SASA_,rf,0.9207164483248942,8.666331175373912,0.01904181058881097,239.5785498769838,15.012247972159892
wt,H1_SASA_,xgb,0.9126660045036618,8.784871710241736,0.018851473399348555,263.24940293768964,15.794045278424758
wt,H1_SASA_,BayesianRidge,0.9088261568449821,10.683579733131944,0.02319360250016455,266.43991307561595,16.164113525669357
wt,H1_SCT_,gbr,0.9225297470999744,8.615168544032276,0.018743708145569804,230.19032066816604,14.907645076435193
wt,H1_SCT_,rf,0.9215536562437914,8.672485386669436,0.019049156102854105,237.68099791108406,14.869537560997653
wt,H1_SCT_,xgb,0.9150403556274952,8.87469378863727,0.019222964023831297,255.72151673133135,15.305271050283432
wt,H1_SCT_,BayesianRidge,0.8840695877676967,11.550435771292813,0.025440900669898854,335.81889204076504,18.043838815616326
wt,H1_PKA_,gbr,0.9323614063506549,8.26973100633468,0.01806590803753166,202.6156177153879,13.802645587214148
wt,H1_PKA_,rf,0.9208887365975175,8.56844095251176,0.018784669821694546,241.21251687407675,14.940419859424793
wt,H1_PKA_,BayesianRidge,0.9157093475135882,10.319150430759484,0.022379928449258134,251.8590364324387,15.60433397778905
wt,H1_PKA_,xgb,0.9057221301812989,9.186046493576095,0.02020030831363704,284.6255873262729,16.59715221497419
wt,H1_PKB_,gbr,0.9324247937265222,8.292944016051061,0.017994725864933347,203.20719084499487,13.845127988237909
wt,H1_PKB_,rf,0.9241477696501622,8.525719403292323,0.018665161707126066,229.8821015718263,14.639461753543141
wt,H1_PKB_,BayesianRidge,0.9076589446825217,10.541777355679598,0.022827820516848476,268.6329985997471,16.06759391593301
wt,H1_PKB_,xgb,0.8962921788708096,9.56815547771282,0.02103826628223689,307.9647553882063,17.12560115126228
wt,H2_H3_,rf,0.9203889081245133,8.834822693748752,0.019437622543011433,242.3892225431977,14.951598043626353
wt,H2_H3_,gbr,0.9189394671612691,8.70642235300897,0.01905604625456861,246.67132857569817,15.269949131439517
wt,H2_H3_,xgb,0.9043643999644141,8.823879850003813,0.019074744310219847,290.35212493183394,15.826727076359134
wt,H2_H3_,BayesianRidge,0.8812145031074907,10.783893576486067,0.023655363000185926,349.3223353230236,17.99644837140918
wt,H2_P1_,gbr,0.9212841714284318,8.684947286445455,0.018786484443630732,233.30794723117555,14.820613502250286
wt,H2_P1_,rf,0.9171716628270612,8.942976298262941,0.019573145986012997,252.58949833987816,15.220155125986384
wt,H2_P1_,xgb,0.8951404831142206,9.286454668474628,0.020175270992302017,324.7787937147675,17.12887052903806
wt,H2_P1_,BayesianRidge,0.8774175081604643,11.68021690904405,0.025370250036375497,357.15746059595966,18.39551871247577
wt,H2_P2_,gbr,0.9193963036228375,8.848300793235328,0.01931812630412078,239.99797423664486,15.198873948580566
wt,H2_P2_,rf,0.9152621918493148,9.036415634948796,0.019870787772104468,256.6915443276027,15.467790550978176
wt,H2_P2_,xgb,0.9001488422992043,9.026400400339304,0.019480048351842322,296.15807090753884,16.478034961474904
wt,H2_P2_,BayesianRidge,0.8598951505799253,12.095249892285342,0.0264369836780796,417.2507102668869,19.621042742793545
wt,H2_V_,rf,0.9145224919192559,9.009872578741675,0.019790661725114074,259.83964628631674,15.492678201990614
wt,H2_V_,gbr,0.9026727708415601,9.254193744633465,0.020185668920924334,292.4292318257443,16.452017936207383
