Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,et,1,0.8928313753634379,9.77459185870974,0.021427351701511853,365.0980785313801,18.008016898586156
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,1,0.8877970687714185,9.96572415339083,0.022173588105915163,373.8359353437123,18.808388588593438
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,1,0.8867410239785706,12.568078204026772,0.02745072951726222,383.6540925973863,18.649518915783986
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lgbm,1,0.884570675665087,10.329159704338277,0.023116406210108853,391.39039960243616,18.529036222390925
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,1,0.8795781942792976,10.495119558434652,0.02297879947794376,405.28169209260057,19.174376133716244
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,1,0.8767438104673628,10.68804101032757,0.023772840578044047,416.55137126123736,19.476933540455672
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,1,0.8755118250739787,11.372581105117058,0.02534555440006988,422.4468468803917,19.416493074498995
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,LassoLars,1,0.8142844707358332,15.610285891748642,0.03489479888723178,628.6097515663727,23.974674166806885
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,3,0.8833234414336392,12.039870792754872,0.02701716464310024,380.25437123443726,18.80944772879743
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,3,0.8731912309723591,11.11970988075307,0.024582539900073034,405.13861542649,18.884423437314254
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,3,0.8684157640498856,13.596237413274334,0.029909249819236133,423.9873066486081,19.632546702175443
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,et,3,0.8631064233226361,10.622551509619388,0.023435777455940533,433.1769815420201,18.84762728860482
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,3,0.8583274493185004,11.894402528787364,0.026385801684512274,453.51735597744334,20.279397802745592
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lgbm,3,0.8566294610951676,11.881856994307832,0.026524232803182234,460.7666834894254,20.455131963624304
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,3,0.8125385469509527,12.496442877479906,0.02796807606696284,599.9857437224574,23.56707790717533
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,LassoLars,3,0.7885350365898022,16.205476916749582,0.03639780421876605,680.4341390533283,24.846396124674644
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,5,0.8798259955311674,12.52406193550772,0.027975393244376135,411.8784299186874,19.683764968660128
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,5,0.8731155581606787,13.082447109803194,0.029449624692420108,432.7213492798038,19.90150608230399
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,et,5,0.8655412001483536,11.805541761426976,0.02625134071618481,456.7029205403317,19.534459325741107
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lgbm,5,0.8549157979085262,13.352362523485715,0.030179940206631468,492.2038784606293,21.146175295152595
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,5,0.8539388435649652,15.019919455299327,0.0331557264411884,499.244996061646,21.585380162134424
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,5,0.8526960846725542,13.077157358085733,0.02913532216972714,498.943220028489,21.771027926932003
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,5,0.8482206837814583,13.793363441818196,0.030923617825395617,514.4874281612117,21.687935734158895
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,LassoLars,5,0.7717427810133988,17.989484337495306,0.04046221464402317,778.5257644741724,26.600975034515294
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,7,0.8617687502279512,13.244593450595369,0.03013279347010734,493.9390924557368,21.84101946804818
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,7,0.859230170195899,14.128851728000072,0.03193800324530206,491.11057515547435,21.263498655692224
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,7,0.8532008493159131,15.13577893984142,0.03393339651346266,526.2757098562536,22.48948039678258
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,et,7,0.8456530440279793,13.372922183043816,0.03037772029414828,538.6618038464437,21.851536491459292
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lgbm,7,0.8394550341536042,14.368735594467253,0.032997212148064434,568.3296413630605,23.407528569126985
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,7,0.8231793860959004,14.994315283899406,0.03411825533501095,624.4948459339577,24.344790687012317
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,7,0.8189371188758298,14.510343157359586,0.03350831114479885,643.7708737053632,25.237964219259318
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,LassoLars,7,0.7850816891607237,18.390595791456626,0.04144936593699994,768.4087798482403,26.760909436011694
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,9,0.8357071848635392,15.253463668744294,0.03412933182145506,573.2113486759622,22.947397044393657
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,9,0.8275134736947958,15.98398173462449,0.03578014274249186,597.316867098508,23.71861638252304
