Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,1,0.9117426800130488,10.42946894325781,0.023177750469834037,296.4561415537242,16.566186173658775
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lgbm,1,0.9065009447502532,9.646964835166298,0.02136725898612327,317.9318340010874,16.765994885503
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,et,1,0.906129039182629,8.84484362547256,0.019543446461252407,317.18966467551036,17.00197194279077
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,HubR,1,0.8995571533277509,11.252932050451815,0.025116908368027747,333.69080488936976,17.62876379898268
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,1,0.8982900972724135,12.589245545413004,0.027271906809368328,338.57373349399694,18.097378339535247
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,1,0.8909964575362384,10.455559718320115,0.022891903093643244,371.2242382301582,18.169806474086954
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,1,0.881412224974565,10.403941635048827,0.02338099925201331,402.55180254939125,19.025609187588827
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,1,0.8411458590649732,10.49119123728656,0.023419552970938628,542.3634644271111,21.752659752073054
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Lasso,1,0.8211972117353292,16.386650013641155,0.0366242280788236,599.1396091504296,23.706208425414694
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,LassoLars,1,0.8211838185527893,16.38705564977925,0.03662478949761015,599.1929989961939,23.706853325203497
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,dt,1,0.8035785178548285,11.96096023457456,0.026326863653217854,659.5763857161093,24.655069897566428
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lr,1,-83.88571349468094,182.52596766552693,0.3933599718464096,272590.70412993093,277.6606138444357
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,3,0.9214189012063606,10.854295321128626,0.02425837325555827,259.16450623745493,15.730691363217591
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,HubR,3,0.9160146977003404,11.590018340379947,0.025673927666012075,278.1239720479224,16.349431981694593
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,et,3,0.8872081702624035,10.089759429495187,0.022368302040057932,360.13453966168817,17.58853985704605
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,3,0.8839462463196843,13.64960538246452,0.029725560288768427,377.01551521172814,18.950827106317774
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lgbm,3,0.877165941311973,11.188274380384941,0.024982472800519955,396.53098667792085,18.489038037161663
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,3,0.8729024543849977,11.108432995015411,0.02476689042279587,408.9518229758787,18.74013314819201
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,3,0.8568620001274683,11.361973831818641,0.025311346762731522,466.7199836950989,19.69815987797723
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,3,0.822618670324788,11.582688449735198,0.026166535485347357,571.8138008677861,21.882447107521877
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Lasso,3,0.8147615444091831,16.959892588737652,0.03781871066766381,601.6600399320868,23.982752189950283
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,LassoLars,3,0.814757814442492,16.959921960375766,0.03781880352115313,601.6735779836861,23.9830996500156
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,dt,3,0.6738944140006061,15.205670137501704,0.03326656267848871,1061.2585733249723,30.549670182390322
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lr,3,-126088311951907.12,269671045.4874784,605308.5962752469,4.1197502947466675e+17,384191269.9479266
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,5,0.8964164910652137,12.835900526411868,0.028728714207662924,353.4993250955721,18.16851340208883
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,HubR,5,0.8843050329396757,13.804307676690655,0.030732827913735945,391.01744234873775,19.22528369908482
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,5,0.8743410737820829,14.92027771645528,0.03286929339595322,431.1592858725715,20.411548029980427
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,et,5,0.870998556759975,11.715149711924902,0.026217767592920938,437.18435210035966,19.442516293897196
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,5,0.8614628404454077,12.93734363970783,0.029051206891873804,473.39776342028574,20.61745297384803
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,5,0.8454655070684236,12.742267451589203,0.028315085202168234,524.5394204135688,21.335968694323864
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lgbm,5,0.8451883978442485,13.198030186850797,0.029443644359674136,534.3286018852639,21.645141984703088
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,5,0.808761217851694,13.42940209546843,0.030036685788392414,649.9289088984912,23.71286517108374
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Lasso,5,0.8063628063952759,18.63368707475697,0.04151537925802838,656.3722203025943,25.303860479274693
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,LassoLars,5,0.806357802507336,18.634141877836925,0.04151648306339092,656.3914685535377,25.30441304882648
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,dt,5,0.7177269149971457,16.80221925559521,0.0364292373226104,959.3111450118507,29.39601031685582
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lr,5,-636679574326126.6,580335548.7297318,1290053.6433098812,2.129401982596771e+18,799978317.1389018
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,7,0.8835897483159488,13.499577085713716,0.030509728224367528,400.78156936383095,19.324831731257152
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,et,7,0.8782944818887645,12.341586999971193,0.028150291870060202,423.5656726844554,19.605869076972628
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,HubR,7,0.8619566449561127,14.877926103750298,0.033522492553218944,476.92190278260534,21.56210310856732
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,7,0.8616875527839948,15.432278193239018,0.03441634607451617,491.64835690075796,21.6212616077277
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lgbm,7,0.8439902033368328,13.474788708318343,0.030561150625064433,548.241380829233,21.867437304319353
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,7,0.839233353026275,13.578401964585794,0.03063797824488157,565.959293499062,22.273685034885823
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Lasso,7,0.8052977849293115,19.004926413010285,0.04244176743452849,690.1479654488398,25.856776086633147
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,LassoLars,7,0.8052925802371333,19.00463243885335,0.04244028638693529,690.1579489724791,25.856860187547266
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,gbr,7,0.8038016146302558,14.070811081677283,0.03171094412801614,686.4661809585033,24.47073289579747
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,xgb,7,0.7932565419722353,14.342674025399566,0.03260597240033199,702.1458931115678,24.719298849111293
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,dt,7,0.6207597208989508,18.389184023276584,0.04155192857682314,1368.2461066747328,35.48511721857881
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lr,7,-4911457602652971.0,1629361222.428187,3607840.5392509624,1.8381138395968608e+19,2462553473.461237
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,BayesianRidge,9,0.8707556974595217,14.886951521587187,0.03335554611334135,454.95487645194027,20.85010484145699
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,HubR,9,0.8678491748643277,15.213523416417129,0.03386542335745564,467.405771892168,21.142696674911193
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,Adaboost,9,0.8623393957563374,15.289850625048166,0.033647745631428506,485.3353982699249,21.535753375718947
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,et,9,0.8576897939678549,12.840553857113914,0.02885873242269287,484.5420035092978,20.62011500162548
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,lgbm,9,0.8204876554968624,15.193693169695132,0.03417995195809094,620.5646464258302,23.692731979857275
wt_vpod_1.2_LG_F_R7.treefile,leave_out,5,rf,9,0.8190786358610843,15.24436909946424,0.03417013956353758,625.0600205493263,23.919756842128745
