feature,BayesianRidge,gbc,lgbm,rf,xgb,mean
1,0.0722763073635175,0.00044518052736785917,0.01515151515151515,0.005189694584163086,2.7223002689424902e-05,0.018617984125850605
2,0.1740323975317525,0.009183720783977091,0.21212121212121213,0.11106901749599755,3.74994779122062e-05,0.10128876948217029
3,0.1231094650973391,0.000597847727567164,0.06818181818181818,0.3824396026000322,2.5753441150300205e-05,0.11487089740958138
4,0.10899710369066319,0.007456818437301667,0.19090909090909092,0.004030367945671521,0.0002758539339993149,0.06233384698334532
5,0.07597306112604546,0.0003768216189118508,0.011363636363636364,0.00671982176664861,9.363866411149502e-05,0.018905395907870756
6,0.09021375383417576,0.07081427625192728,0.0303030303030303,0.06608637012294052,3.67173706763424e-05,0.051490829576550046
7,0.03699968184503268,0.00022896416457645266,0.056818181818181816,0.009881953324479428,0.00019134863396175206,0.020824025957246424
8,0.09643808145003474,0.003113603569689984,0.0,0.010687751751416492,0.000521525158546865,0.022152192385937616
9,0.04890385418474467,0.00035269681047896806,0.0,0.002222057271853846,6.325146273411519e-07,0.010295848156340964
10,0.044552094346243284,0.00013999084630544848,0.0,0.008794681027639237,4.719024582300335e-05,0.010706791293202195
11,0.15959887198795508,0.012341633489254112,0.06818181818181818,0.2704735998732533,2.794913825709955e-06,0.10211974368922128
12,0.0012585647102978763,0.00016041406115992462,0.0,0.08089617571990317,0.0,0.016463030898272193
13,0.07236295219577753,0.006792130904643037,0.09090909090909091,0.037412189639328325,6.463486352004111e-05,0.041508199702471965
14,0.10439831323310607,0.01877266040352439,0.0303030303030303,0.023099837267205835,0.0,0.03531476824137332
15,0.08029103797877643,0.0007312740385166154,0.09090909090909091,0.015987539994833853,3.10682735289447e-05,0.03759000223894935
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.07953277959799038,0.0027678925406026443,0.03977272727272727,0.027155134017906445,0.00030702928779646754,0.02990711254340464
18,0.0840100647621044,0.003492868833304131,0.25,0.5353978634774408,0.17059268057346344,0.20869869552926254
19,0.08342883994075564,0.00882924676319163,0.2159090909090909,0.013295285537122333,0.00041685724863782525,0.06437586407975968
20,0.06614827523558678,0.0037724593777068386,0.0303030303030303,0.015464162523656629,1.2825680641981307e-05,0.023140150624124507
21,0.08818296365101437,0.032252370625088636,0.09090909090909091,0.0322760922694268,0.0,0.04872410349092414
22,0.16420906772317992,1.0,0.45454545454545453,0.5930922157957064,0.0,0.44236934761286817
23,0.1670268553569685,0.0006934193609011745,0.0,0.02215170960028448,0.0,0.037974396863630834
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.19060350895140113,0.018841741157821116,0.09090909090909091,0.501048498284295,3.230240508855786e-06,0.1602812139086234
26,0.1144524175412085,0.14641735905032205,0.09090909090909091,0.12379591750562581,3.879710129695013e-05,0.09512271642150885
27,0.06534242470890983,0.04106303392953485,0.0303030303030303,0.0770333210642464,1.3341647218112485e-06,0.042748628834088635
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.13664220194793164,0.011182427428409542,0.0,0.03562104678055049,0.0,0.03668913523137833
30,0.024319865078224836,4.538625689231832e-07,0.045454545454545456,0.00015176101622693796,2.081961156363832e-06,0.013985741474544502
31,0.08818296365101437,0.032252370625088636,0.09090909090909091,0.0322760922694268,0.0,0.04872410349092414
32,0.061559694847903725,0.00017510252797200575,0.045454545454545456,0.014196497833693629,2.125071432601544e-06,0.024277593147109484
33,0.17559599392224826,0.0013248773779843956,0.022727272727272728,0.03385731178178562,2.266197498101974e-06,0.04670154440135782
34,0.1134515463948926,0.003178023678616187,0.0303030303030303,0.052719619414215685,3.9489998016506433e-05,0.03993834195775426
35,0.06394762243083871,0.003014907882095657,0.011363636363636364,0.013519937738021846,3.538929149726755e-06,0.01836992866874846
36,0.1150147055805817,0.00013524315995552065,0.045454545454545456,0.0352082701074088,0.0,0.03916255286049829
37,0.09455509276427622,0.00230098377237082,0.03409090909090909,0.008235705969292042,0.00042502841097302735,0.02792154400156424
38,0.27588419810562487,0.02099983967252734,0.0,0.020553147469333833,2.519747613405343e-05,0.06349247654472402
39,0.10738465932777294,0.003435069725450712,0.08522727272727272,0.008670633940906019,0.00012552128464449197,0.040968631401209384
40,0.11362341384546887,0.03460296996760882,0.1590909090909091,0.017348083818706783,3.324690987938084e-05,0.06493972472651459
41,0.10032173067294098,0.012193415630484193,0.0,0.2780797888778162,3.792137476921198e-06,0.07811974546374366
42,0.04111474161548236,0.0011743398282486946,0.11363636363636363,0.012079645208527438,0.0001934525353135541,0.03363970856478714
43,0.051072099896698135,0.0007941921335957941,0.009090909090909092,0.0018836496786152014,0.000152418710058555,0.012598653901975357
44,0.11241258279947301,0.021717399026749087,0.045454545454545456,0.03394856952498864,0.0,0.04270661936115124
45,0.03405810080747636,0.0002612996110775601,0.0,0.0005277287409395338,0.0,0.006969425831898692
46,0.09804345037650836,0.012595719694270948,0.0,0.33344904855785545,4.715138129540719e-05,0.08882707400198604
47,0.06746753838226492,0.0005030166550619179,0.0303030303030303,0.0075731325115651615,6.331874465104192e-05,0.021182007319314668
48,0.10190406362503243,0.013512950516158315,0.0,0.09102648409183375,0.0,0.0412886996466049
49,0.13169778775027277,0.0002312516995151828,0.1590909090909091,0.04003190451352319,6.321426189970225e-05,0.06622301346322398
50,0.09576086799153234,0.004401200711570832,0.19696969696969696,0.00872930868753645,0.0003679503861349076,0.061245804949294304
51,0.05232569059088577,0.0006925450375407723,0.07954545454545454,0.004075394685532466,3.373213985469192e-05,0.02733456339985365
52,0.13664220194793164,0.011182427428409542,0.0,0.03562104678055049,0.0,0.03668913523137833
53,0.11333062606953076,0.0026164515315324,0.011363636363636364,0.021070991776417643,1.5712651020294288e-06,0.029676655401243833
54,0.12453998515608355,0.0033578213220063907,0.0,0.12091198095942395,0.018156886100769043,0.053393334707656594
55,0.13120126464926915,0.016259106900679342,0.0303030303030303,0.34537540237202885,1.1756253115891013e-05,0.1046301120956247
56,0.0,0.0,0.0,0.0,0.0,0.0
57,0.1907702123082498,0.2212116338875259,0.11363636363636363,0.02568872786942644,0.017314398661255836,0.11372426727256432
58,0.15496851525773578,0.03194210380564179,0.06818181818181818,0.2631428329616477,0.0004724400059785694,0.1037415420425644
59,0.1387523935853948,0.009101683987802247,0.0,0.1443957925698357,0.0,0.05844997402860654
60,0.01967283765208669,5.0069235859515225e-05,0.0,0.027543748477778872,0.0,0.009453331073145017
61,0.03252508215965693,0.005368134286790928,0.15151515151515152,0.006329932002221307,2.9290101792867063e-06,0.039148245794799995
62,0.018316248236867522,3.906055501980315e-06,0.0,0.07650745212700247,0.0,0.018965521283874392
63,0.0,0.0,0.0,0.0,0.0,0.0
64,0.09672360186626448,0.0014777339943346144,0.06818181818181818,0.00587282490717023,7.402989285765216e-05,0.03446600176848903
65,0.10783444085784538,0.0005164868995721111,0.13636363636363635,0.005785121453972992,0.00023238646099343896,0.050146414407204055
66,0.12956188872197338,0.027235385427275438,0.15151515151515152,0.3218015889733644,1.0,0.3260228029275529
67,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0
70,0.09433227453742446,0.0,0.0,0.002215233392784837,0.0,0.01930950158604186
71,0.06697888534123313,0.0014116112582505875,0.0,0.029501459491218428,9.138774476014078e-05,0.019596668767092457
72,0.018316248236867522,3.906055501980315e-06,0.0,0.07650745212700247,0.0,0.018965521283874392
73,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0
75,0.10303108337223661,0.006814116691090288,0.022727272727272728,0.01799474715242702,0.00023886389681138098,0.030161216767967607
76,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0
78,0.01483188407367608,0.003883236643614437,0.0,0.0014195411473180524,0.00027416323428042233,0.0040817650197777985
79,0.0,0.0,0.0,0.0,0.0,0.0
80,0.12417497486337598,0.022421847073556083,0.0,0.5016561539334253,0.0,0.12965059517407146
81,0.11274410740174484,0.1752875996283807,0.045454545454545456,0.30984994509696223,1.842802157625556e-05,0.12867092512064188
82,0.07186022529675685,0.0019289991159252048,0.125,0.029398582917442156,0.0001052451625582762,0.04565861049853649
83,0.056418300537491944,0.0006636482952173756,0.20454545454545456,0.027498398475263596,0.0006511860992759466,0.05795539759054068
84,0.1952071900476746,0.4241255522154535,0.0,0.2583519440999557,0.0,0.17553693727261677
85,0.3321451334350342,0.0027059478769155734,0.4318181818181818,0.10828462311609281,0.00015014936798252165,0.17502080712284138
86,0.0980492343041127,0.008324062558399268,0.13636363636363635,0.01258768838816017,1.0016242413257714e-06,0.05106512464770996
87,0.4520885343449468,0.03176999066620145,0.37878787878787884,0.09006952729723718,0.001155116013251245,0.1907742094219031
88,0.08449113538461973,0.04302591807870427,0.0,0.08945243900636239,4.316224021749804e-06,0.04339476173874163
89,0.09361093263916836,0.018953235777433637,0.06818181818181818,0.0314709559699972,2.2113581508165225e-05,0.04244781122998511
90,0.15832999336754752,0.006671503716526128,0.01515151515151515,0.015311832084769184,9.17902507353574e-05,0.03911132691421867
