feature,p_value,score,gbr,rf,xgb,BayesianRidge,mean
p1_H2,0.0062692407831893456,7.522036133915466,0.0,8.833847677198887e-05,1.9908255e-05,0.27145751920553673,0.06789144148435873
p1_P1,1.1258169065132287e-07,28.810300424960523,0.0,4.450825612230873e-06,8.846892e-06,0.06868698372296189,0.017175070360229097
p1_NCI,0.034360637382748284,4.496314145892167,0.0,0.00012671767501914468,2.9591088e-06,0.22083126295320551,0.05524023493424856
p1_MASS,9.421093651581894e-07,24.530522262360837,0.0,6.599779453752095e-05,9.292217e-08,0.05176063707107978,0.012956681946947149
p1_SASA,1.0051747272532263e-06,24.400791653867085,0.0,6.599779453752095e-05,9.292217e-08,0.05176063707107978,0.012956681946947149
p1_PKB,9.245642871389076e-08,29.209527768998388,0.0,1.0800645516460246e-05,6.456228e-08,0.0011946602360619748,0.0003013813609643784
p2_H2,2.2343143799299378e-08,32.10027533115174,0.0,1.0442308171850261e-05,2.2850467e-05,0.1429174841622389,0.035737694234314804
p2_P1,5.667906870772737e-12,49.325767912994486,0.0,0.00017666528619584234,7.168237e-06,0.12112625829404093,0.03032752295432462
p2_NCI,9.899176830282251e-10,38.512574351725284,0.0,7.158630745370644e-05,6.5882035e-05,0.10296190196862498,0.025774842577873342
p2_MASS,5.3573300531408813e-17,74.35019283889335,0.0,6.826871148024144e-05,1.6127519e-06,0.17818146331894594,0.0445628361955891
p2_SASA,1.2325898013599118e-15,67.46259044494583,0.0,6.826871148024144e-05,1.6127519e-06,0.17818146331894594,0.0445628361955891
p2_PKB,1.6923150861143154e-09,37.40287198548904,0.0,7.109174241709098e-06,2.467541e-05,0.0036023066795474595,0.0009085228158983749
p3_H2,3.355060671918701e-12,50.436636757269746,0.0,2.5824482503566153e-05,1.0200446e-05,0.20426590590842506,0.051075482709235454
p3_P1,2.317480044608148e-13,56.13369906311178,0.0005261544449129301,0.0005166706794009615,0.00048560556,0.08980133085768816,0.022832440385561294
p3_NCI,1.7874743613444454e-12,51.77362430355167,0.001187912251610284,0.00017108151737916028,5.821745e-06,0.07396801783360399,0.018833208336938956
p3_MASS,8.735045615867595e-28,131.61180272905125,0.00014911312700027348,0.0003676020827448502,2.3328415e-05,0.01293777438475173,0.0033694545024765122
p3_SASA,2.296910772844291e-25,118.34761382254693,0.00014911312700027348,0.0003676020827448502,2.3328415e-05,0.01293777438475173,0.0033694545024765122
p3_PKB,6.885023227598695e-08,29.80788977547982,9.311912362033509e-06,0.0011861950735599727,3.5949888e-05,0.0001931950038585612,0.0003561629694739626
p4_H2,2.6804598794362587e-08,31.72858428588413,0.0011259917868614753,1.2565379016243862e-05,0.00022555026,0.23029194736260974,0.05791401369768623
p4_P1,0.24029222703777184,1.381502502401724,0.0,0.0,0.0,0.0,0.0
p4_NCI,0.0005980794163149708,11.903096626449928,0.0,1.597685867445743e-05,1.5571225e-06,0.1897508415443514,0.04744209388137132
p4_MASS,2.11204844116208e-06,22.917783373482575,0.0,9.115542038955646e-05,1.846659e-06,0.04658568076903105,0.011669670712095367
p4_SASA,4.922494945825105e-06,21.23609364771419,0.0,9.115542038955646e-05,1.846659e-06,0.04658568076903105,0.011669670712095367
p4_PKB,0.05045887317852987,3.840935677001636,0.0,0.0002122243661996485,6.936939e-07,0.0406894798292861,0.010225599472344353
p5_H2,4.901071249100055e-16,69.48025623288697,0.0,6.543768859869044e-05,4.5216643e-06,0.21917342273412563,0.05481084552176182
p5_P1,2.665708558413753e-06,22.454174533776524,0.0,8.871517754289508e-07,3.2928016e-05,0.030871369417343014,0.007726296146172383
p5_NCI,0.0001589675211529107,14.43826220807652,0.0,0.0003269059758897785,0.0040610083,0.19005667010496158,0.04861114610468412
p5_MASS,0.0006011047429310044,11.8935179879528,0.0,5.3328678405710035e-05,5.0463343e-05,0.05049671895427789,0.012650127743828826
p5_SASA,0.0027348633067738977,9.0483515575529,0.0,5.3328678405710035e-05,5.0463343e-05,0.05049671895427789,0.012650127743828826
p5_PKB,0.012482173032438005,6.2773074212032585,2.7963193447304114e-06,6.464816568436217e-05,5.3047412e-08,0.054486014074597605,0.013638377901759624
p6_H2,0.5148652743821397,0.4246494847514201,0.0,0.0,0.0,0.0,0.0
p6_P1,0.0024840181689950672,9.226972199000013,0.00020614817176211418,0.0003181305514199076,3.4272703e-06,0.05640818021210629,0.014233971551386533
p6_NCI,0.005620432852520034,7.721495035106709,0.0,6.169474982192963e-05,1.9447229e-05,0.14445392359473574,0.036133766393295394
p6_MASS,0.3385234988491129,0.9174183780195156,0.0,0.0,0.0,0.0,0.0
p6_SASA,0.3311885308761985,0.9457129977575565,0.0,0.0,0.0,0.0,0.0
p6_PKB,0.006514008664859654,7.452230062080195,0.0,0.00011847929616140538,2.668786e-06,0.06429049007399265,0.016102909539041005
p7_H2,7.52276255394225e-14,58.54942552758172,0.0,6.377832811312053e-05,1.13582e-05,0.10795053920651755,0.02700641893366435
p7_P1,8.783184256225925e-16,68.2031697704535,0.00043745005968015864,0.00040018245718507144,8.502075e-05,0.07030966295619022,0.01780807905593957
p7_NCI,7.243312295071521e-09,34.40726910494319,0.0,0.00033100657301724857,5.079226e-07,0.0356768982460756,0.009002103185424984
p7_MASS,3.3103872256463665e-12,50.46506525514389,0.0,9.212044178572182e-05,2.0068088e-05,0.06505297091601692,0.016291289861427187
p7_SASA,1.9874202943652214e-10,41.85072164842955,0.0,9.212044178572182e-05,2.0068088e-05,0.06505297091601692,0.016291289861427187
p7_PKB,4.699038500595691e-07,25.926282388430398,0.0,0.00010194070209351976,4.752657e-07,0.07406308128826258,0.018541374314012392
p8_H2,0.11335533636649901,2.513844200097389,0.0,0.0,0.0,0.0,0.0
p8_P1,0.3470695092059721,0.8854748279073497,0.0,0.0,0.0,0.0,0.0
p8_NCI,0.0015985537615815515,10.049167959005908,0.0,1.9953459815339118e-05,1.4519656e-05,0.251930156987511,0.06299115752592177
p8_MASS,0.020506076633385287,5.395696815309755,6.363142504409688e-05,0.0001720550888185216,4.3583805e-05,0.06820868082948121,0.017121987786999505
p8_SASA,0.006221367405058188,7.536015110353861,6.363142504409688e-05,0.0001720550888185216,4.3583805e-05,0.06820868082948121,0.017121987786999505
p8_PKB,0.21117016823315102,1.5665916718835773,0.0,0.0,0.0,0.0,0.0
p9_H2,0.11714998915279688,2.461804815153952,0.0,0.0,0.0,0.0,0.0
p9_P1,1.6581142106716952e-09,37.445074998299795,0.0,0.00012609534953239267,8.999629e-06,0.019849275917038948,0.00499609272395396
p9_NCI,1.8210802425355443e-10,42.03309927186234,0.0001395371709879717,0.00020933657453364631,0.0005033814,0.13734831930999658,0.03455014361967618
p9_MASS,0.5225345473635052,0.4093482947423795,0.0,0.0,0.0,0.0,0.0
p9_SASA,0.24900570382609963,1.3313489619151186,0.0,0.0,0.0,0.0,0.0
p9_PKB,3.938354459898906e-07,26.28151139627688,0.0009663603397533646,0.0007477165489423039,4.260942e-06,0.21281704330202295,0.05363384528323098
p10_H2,2.5232970455619776e-18,81.13506464176665,0.0,3.888076639949531e-06,2.0424083e-07,0.04926568740598496,0.012317444930864735
p10_P1,0.0002344884139448571,13.690686838274706,0.0,1.99638407280056e-05,4.6176686e-07,0.06505379309257232,0.016268554675039935
p10_NCI,0.00011610814519453313,15.044650716689526,0.0,1.99638407280056e-05,4.6176686e-07,0.06505379309257232,0.016268554675039935
p10_MASS,4.000151802083506e-10,40.393627262661155,0.0,3.990892071151117e-06,2.1344427e-05,0.04265484815592534,0.010670045868823082
p10_SASA,8.453278300999261e-11,43.637272350436845,0.0,3.990892071151117e-06,2.1344427e-05,0.04265484815592534,0.010670045868823082
p10_PKB,1.1853184128145433e-10,42.93005558433303,0.0,7.536542205633866e-05,1.1001958e-05,0.1914950070746631,0.04789534361373686
p11_H2,2.025377806238404e-10,41.811256018538764,0.0,0.0002191456381157432,2.1834933e-06,0.029124674493000612,0.0073365009060989686
