Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
wt,H1_,rf,0.9102848400527002,9.285633824896324,0.02029650127984494,276.8495884168715,16.15143074490667
wt,H1_,BayesianRidge,0.91019606653732,11.172328394125644,0.02439237755632035,261.0971822941914,16.06389373167341
wt,H1_,gbr,0.893793569271657,9.809132066577414,0.02138428123343817,324.7386027920085,17.423795592761813
wt,H1_,xgb,0.8806391020614646,9.649250548308316,0.021048136953934572,366.8616816940027,18.470029681516753
wt,H2_,gbr,0.9101490271882658,9.264605089286302,0.019933668752366122,277.24727856204277,15.560081814295788
wt,H2_,rf,0.9070246262950532,9.289350420777925,0.020176108428472683,283.88890929470756,15.945619420744645
wt,H2_,xgb,0.8678655394199115,10.132626102206943,0.02227223114964828,398.707582582993,18.893073723885283
wt,H2_,BayesianRidge,0.851582766852862,12.51832500954249,0.027557360819908422,437.26486651085224,19.89707878870205
wt,H3_,gbr,0.9008492167317617,10.828339822338114,0.0236934287537289,292.94483024878207,16.743450063765966
wt,H3_,rf,0.8905505049282789,10.249908414018416,0.02271428285459775,331.0162846853977,17.426356213493882
wt,H3_,BayesianRidge,0.8772440935030362,12.487524026096668,0.027594663760997718,371.66889282850747,18.846710566270364
wt,H3_,xgb,0.8608666560361042,10.871761183638473,0.024064316140279176,410.3539257103137,19.64476140599166
wt,P1_,rf,0.8978115128213421,10.004192142142141,0.021847273858981275,316.00010838417546,17.17979852120613
wt,P1_,gbr,0.8865187878127637,10.444503465564788,0.02277833041719079,355.0380438471753,18.200821590035094
wt,P1_,BayesianRidge,0.8654140590050025,12.468242905074394,0.02736819771238047,402.4617798957803,19.34070176764316
wt,P1_,xgb,0.839473413684059,10.284449470222174,0.022583300516539027,499.34400163996213,21.196514904707936
wt,P2_,gbr,0.8825020560343659,10.6639062258086,0.023104370915617612,345.21510532413026,18.026888396789577
wt,P2_,rf,0.8801957265288382,10.406185486557987,0.022860311504246507,363.0693491786249,18.307149582645582
wt,P2_,BayesianRidge,0.8624362407397653,12.84106772850004,0.028008997853680512,412.5457109210314,19.679240639922533
wt,P2_,xgb,0.8454580092726134,10.66838107409778,0.02337021422013679,456.0810843538969,20.382745971566088
wt,V_,gbr,0.8970489403403302,9.851143529675623,0.021275362370320974,314.1983097236452,16.7191470562902
wt,V_,rf,0.8893661163404802,10.231380081510078,0.022518407513558707,335.8432686676142,17.543931388911012
wt,V_,BayesianRidge,0.8805495151507076,12.082570052276774,0.026230458748647566,354.7641814296594,18.38482677716168
wt,V_,xgb,0.8762930065532479,9.644269676323052,0.020905285286333255,372.43568106295913,18.234822069595502
