Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
inv,H1_,gbr,0.8297822155163184,13.470824925317242,0.028957468828015597,523.195941925431,21.29693523011514
inv,H1_,BayesianRidge,0.8287307383741334,14.474503443371711,0.03164741070001838,566.7782890024433,21.89520688321563
inv,H1_,xgb,0.823842758863816,14.480656623840332,0.03129407598640076,549.2967542412764,22.077984849792283
inv,H1_,rf,0.8056857815473062,15.174023171448638,0.033278425600371184,624.9057897129462,23.597051095860337
inv,H2_,rf,0.8038254925091323,15.290007131884312,0.03352924034521189,631.1138756333468,23.786246962308343
inv,H2_,xgb,0.7861669325778111,16.240844116210937,0.03593570259620101,707.0189980364381,25.13251450947258
inv,H2_,gbr,0.7856480434083212,15.356706757368864,0.03390576579238971,699.0931892393364,24.85724207191007
inv,H2_,BayesianRidge,0.7798204916624798,16.14525854722187,0.035323545979006624,697.0894991255411,25.008023867275945
inv,H3_,xgb,0.7983886614644977,15.993639818827313,0.035111153936340254,663.0214713035233,24.39366635874025
inv,H3_,BayesianRidge,0.7894451842718643,16.435732373044157,0.035614071084238336,675.1792980884796,24.51895854788544
inv,H3_,gbr,0.7863943869782296,15.764687005046667,0.03439480754543019,680.4063666025652,24.77436787366594
inv,H3_,rf,0.7837221512675807,16.23028981890132,0.035389272509319517,685.6827619330595,24.891739322575614
inv,P1_,rf,0.8063518553573136,15.017162259447066,0.033000379491026466,622.6809165644598,23.658335010619314
inv,P1_,gbr,0.7873991648963289,14.898956101430127,0.032615758477212216,656.3231434863792,24.476131843908888
inv,P1_,xgb,0.7758902962034967,15.876968625386557,0.03470258219662247,685.1136453736988,24.9444469674497
inv,P1_,BayesianRidge,0.7608417517135535,17.58540723659342,0.03816405727641182,753.3892819797115,25.96545357859326
inv,P2_,gbr,0.8244703427028803,13.26477029231036,0.02832110334416204,538.7413607608016,21.84931940632801
inv,P2_,rf,0.8045923842409444,15.151624347649218,0.033135195192987965,632.789230004157,23.69046163143422
inv,P2_,xgb,0.7954577385972533,15.178910700480142,0.03270098728215039,620.3747151351525,23.725594837795935
inv,P2_,BayesianRidge,0.7819537794405893,16.195750087896155,0.03515499052187564,678.7723600124529,24.857898067322182
inv,V_,rf,0.7963741956947699,15.381032770665476,0.03372253444007882,658.4572499234904,24.033345318152342
inv,V_,xgb,0.7929951813782158,15.188374201456705,0.032792878763914166,623.2047105517913,23.86265982852256
inv,V_,gbr,0.7843205193063875,14.411973672393572,0.03094866980961127,654.8010222711105,24.0200446189721
inv,V_,BayesianRidge,0.7774067574235854,16.054107421683536,0.03484958725085443,687.5256479175758,25.03247327331056
inv,NCI_,rf,0.7908131285959122,15.752224459233243,0.034645979279184794,679.1006401250187,24.645925021582347
inv,NCI_,xgb,0.7859576714753999,16.523684819539387,0.03624171222974194,705.2431619451094,25.084376318755567
inv,NCI_,gbr,0.780013296659462,15.936627748848162,0.03481020459345936,706.6553397592749,25.019994977014328
inv,NCI_,BayesianRidge,0.7476549523162911,16.974226128841998,0.0368197988675658,761.516809397483,26.585461192508376
inv,MASS_,rf,0.811977216095619,14.54844073258339,0.03175567457110454,601.9869133349786,23.066578508982936
inv,MASS_,gbr,0.802568347139019,14.159650534758276,0.030435173613597426,612.2712386367832,23.134808985514265
inv,MASS_,xgb,0.7901987039051546,15.17895404815674,0.032667986089935055,629.0173989139865,23.888608030074113
inv,MASS_,BayesianRidge,0.7658810866949901,16.642965844156976,0.03625572544394818,729.1029067089032,25.701258208680407
inv,SASA_,rf,0.8023344997437896,15.131517736528513,0.03318743593161016,636.9635815933092,23.6866834968359
inv,SASA_,gbr,0.7859755493640808,14.738860090321058,0.031803681721376854,662.3524698538238,24.228752946977103
inv,SASA_,xgb,0.7830959961811478,15.570842590332031,0.03389446924373986,676.4646897639839,24.656464567317954
inv,SASA_,BayesianRidge,0.7633190677641446,16.711706360860678,0.03636708938426352,743.4830451027617,25.83733115335887
inv,SCT_,rf,0.8238809503380227,14.291804912082432,0.03139905106393777,562.5680997573561,22.34059897180294
inv,SCT_,xgb,0.8005936188999477,15.78742562611898,0.03439707402973697,628.0207818409665,23.72538530856659
inv,SCT_,gbr,0.7969859096704549,14.81773228037154,0.03231441928818347,625.7687511520289,23.349291970621607
inv,SCT_,BayesianRidge,0.794131681393917,15.804289567376921,0.034303517297170565,654.2564858791626,23.990449945238836
inv,PKA_,rf,0.7693503984327805,16.00636609599892,0.03510785324897695,689.3291198765625,25.052257811350227
inv,PKA_,BayesianRidge,0.7410392536260292,17.416371744905373,0.037664648843134516,774.1335081409101,26.524621163322543
inv,PKA_,xgb,0.6950445200892162,16.937250823974612,0.0370243825360503,757.3768436988621,25.829644267468957
inv,PKA_,gbr,0.6285402967296331,17.276905226720675,0.037647258481770404,873.7477687316438,27.41982816052038
inv,PKB_,rf,0.7843738098542374,15.825269878240977,0.03474789915956118,673.4454230305997,24.773438267253134
inv,PKB_,BayesianRidge,0.7638058147026097,16.898691821479343,0.036780895557065284,723.2655819737768,25.763661044505547
inv,PKB_,gbr,0.7326125966319772,16.531276632406367,0.036058555549994376,794.2276352550629,26.743076095299035
inv,PKB_,xgb,0.7280704112823635,17.636521110534666,0.038497810146916264,785.7099515938661,26.991516807855948
