Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
wds,H1_,rf,0.9620210318579538,5.878957745361687,0.01329522805170708,144.28886076771568,11.792672515253484
wds,H1_,xgb,0.9590088964664943,5.863729601073911,0.013204275105817944,156.59004445882684,12.24317262599596
wds,H1_,gbr,0.9586787354223798,7.462959400208836,0.016942913759838543,157.21763309397474,12.368962452218025
wds,H1_,BayesianRidge,0.9453540893377432,9.77149665589508,0.022450695522043818,207.01192298557262,14.31131057599977
wds,H2_,rf,0.9583727779412483,5.918429780044109,0.013354258576146744,159.2210162202563,12.265265758062274
wds,H2_,gbr,0.954146848226307,7.642650952228062,0.017314214661414352,174.05032295660808,12.945991655265214
wds,H2_,xgb,0.9512692310079094,5.958587096484379,0.013534883588096975,187.09771025600799,13.254325675313329
wds,H2_,BayesianRidge,0.9334017984310694,10.617013632747522,0.024014133582446993,251.4932616151374,15.68178654339419
wds,H3_,gbr,0.9401180485538033,9.223303474179286,0.02134932332577839,225.57971423591033,14.829086486767215
wds,H3_,rf,0.9334740969391351,8.438036266590567,0.019625651339494846,249.27578466195638,15.37809071383916
wds,H3_,BayesianRidge,0.9320954640525727,10.346277893753118,0.023771955733596382,255.48964937868737,15.749800091356818
wds,H3_,xgb,0.9296021891361246,8.264839756818386,0.019176926993622168,263.7885198049027,15.75189055179771
wds,P1_,rf,0.9590884418007475,5.841418209421706,0.013236996556123624,154.71087769684934,12.048966432513726
wds,P1_,xgb,0.9582296656693889,5.648526757224833,0.012828452761761122,159.14352461137543,12.369135521232339
wds,P1_,gbr,0.9515115593612172,7.882756067689871,0.017747306922596573,182.32550549010764,13.168877661365528
wds,P1_,BayesianRidge,0.9206284000152332,11.359837233125585,0.025966652622919778,299.33467856006797,17.01951770601972
wds,P2_,rf,0.952372827401415,7.077285326876006,0.015988781984011873,181.13968797115706,13.288203662669215
wds,P2_,gbr,0.9486830310271344,8.731778957473926,0.019770189822678207,194.22158772790164,13.710910017101707
wds,P2_,xgb,0.9469774779305336,7.087001975424346,0.016140604788609562,202.30603722890265,13.931591354977737
wds,P2_,BayesianRidge,0.9316197732081062,10.522916270520579,0.023697572026134546,260.5339772674961,15.99111366847573
wds,V_,rf,0.9531976047421924,7.071884583812316,0.015839032931959304,177.44763739619702,13.081720380723112
wds,V_,xgb,0.9480040132153078,6.982832030478205,0.015592808437399009,197.01934520402435,13.571038355613855
wds,V_,gbr,0.9471408768378285,8.78797667154625,0.019782226642975007,200.005050060717,13.864494196415468
wds,V_,BayesianRidge,0.9314083620942988,10.843748579250192,0.024566694904871112,261.20001560839256,16.017844145778458
wds,NCI_,gbr,0.9541588286631585,8.255729929366804,0.01852270255044607,175.082516626692,13.100368697705184
wds,NCI_,rf,0.9539101533683422,6.772732305221571,0.015127627422151702,175.62921218219685,12.967214214867164
wds,NCI_,xgb,0.9436136018886643,6.973225289309342,0.01549420744598099,214.88573631717207,14.351787264776338
wds,NCI_,BayesianRidge,0.9272797145217215,11.141390565844768,0.025306212755672047,275.7248691138471,16.50062274348695
wds,MASS_,rf,0.9589074123542873,6.336348357679462,0.01421073902787932,156.15998219389857,12.317943565525162
wds,MASS_,xgb,0.9555933476369038,6.21062675255217,0.013893246570272369,169.32144004892342,12.679706221354932
wds,MASS_,gbr,0.9517931510884287,8.18409856380951,0.0184207353412425,182.36243799263036,13.265598919346521
wds,MASS_,BayesianRidge,0.9347047099858475,10.096021965139958,0.023008138118748918,248.0161478626872,15.63466107978293
wds,SASA_,rf,0.9611301735592525,5.798600500014333,0.013006885446973416,147.05433967308377,11.898338104201134
wds,SASA_,xgb,0.9583659366730725,5.693320622278983,0.012747457272298795,159.20077533509604,12.180609207338573
wds,SASA_,gbr,0.9545871266548129,7.980812580591531,0.01802930282323072,171.9624822538197,12.899084556412944
wds,SASA_,BayesianRidge,0.9331339972182622,10.603129596970941,0.024122953400427694,255.70834071112841,15.891985268373793
wds,SCT_,gbr,0.9403547595868368,9.136039932325092,0.02090376441658855,225.87002847609045,14.795066442947407
wds,SCT_,rf,0.939348980825387,7.819779886477221,0.017958165095240695,229.73716577730207,14.956294181066834
wds,SCT_,BayesianRidge,0.9329879388736517,10.184530930790675,0.023179357092827455,255.45127058422923,15.820072991230877
wds,SCT_,xgb,0.9305582021345667,7.939929128213665,0.01831716315726801,264.5915493519196,16.05288532397894
wds,PKA_,xgb,0.9548452007484567,6.307052889544266,0.014072273018233642,171.49025180977847,12.909601617629331
wds,PKA_,rf,0.9534314366186344,6.340782371233528,0.014234396239839995,175.24294690006155,12.959605737942786
wds,PKA_,gbr,0.9506598418360841,8.085905435138361,0.01839018658129306,186.8735501993508,13.515041201577734
wds,PKA_,BayesianRidge,0.9488278392830317,8.845071477690308,0.019961282110261998,195.40207291528245,13.785418364336
wds,PKB_,rf,0.9518430143650487,7.004336775173582,0.01578167761391486,182.48720886343963,13.252428845947293
wds,PKB_,gbr,0.9473514579219783,8.433168058272411,0.019099293902716568,199.63388999266675,13.952839723245376
wds,PKB_,xgb,0.9458503459714231,7.059434086085926,0.015970665145479204,205.9012480739606,14.127754668291107
wds,PKB_,BayesianRidge,0.9360769870037778,10.329354688824159,0.02363581566301919,243.43861622149115,15.508321436887073
wds,H1_H2_,rf,0.9619774365376784,5.665877402781874,0.012804202504976681,145.24273673226546,11.811265035818696
wds,H1_H2_,xgb,0.9614968026734031,5.663090172032755,0.012794393209787171,147.03297491984458,11.908851524742161
wds,H1_H2_,gbr,0.9577874450747034,7.467833353782924,0.016982819049987916,160.77770332880513,12.527409679144334
wds,H1_H2_,BayesianRidge,0.9478276203612357,9.023363748590095,0.02073563741460536,197.68876099862456,13.951645802282489
wds,H1_H3_,rf,0.9590883173115511,5.778753623378173,0.013058038117501928,154.19723196716637,12.038507968292897
wds,H1_H3_,gbr,0.9575064931016014,7.486953786455234,0.016964385197828828,160.71938643846906,12.441796600580716
wds,H1_H3_,xgb,0.9565074136440803,5.785268307947581,0.013038281841771785,164.9820521703892,12.45032429936898
wds,H1_H3_,BayesianRidge,0.9492369527267777,8.916013085225295,0.020449482360075426,191.95132377053568,13.739239954866502
wds,H1_P1_,rf,0.9618648383641654,5.635473144959532,0.012698438834790179,144.92963327602314,11.822001405803084
wds,H1_P1_,gbr,0.9596354695731991,7.360900266320395,0.01663256554805639,152.7842602099279,12.172925697070879
wds,H1_P1_,xgb,0.9590371772753764,5.588407103924367,0.012620634249068336,155.87021415795542,12.295637768941363
wds,H1_P1_,BayesianRidge,0.946655511770305,9.419344875454494,0.021683582541939823,201.9400204909835,14.128338346187073
wds,H1_P2_,rf,0.9638276654098348,5.6507580107255695,0.012705375991306913,136.92033220018646,11.464908376821644
wds,H1_P2_,xgb,0.9612682104416157,5.620990692098703,0.01260488839983582,148.86001898497562,11.83121777077662
wds,H1_P2_,gbr,0.9567627387936565,7.657894232637602,0.017405542332102557,163.90181566082234,12.61394585850687
