Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE
inv,H1_,BayesianRidge,0.8287298348674914,14.474579073750323,0.031647528822064896,566.7782997414349,21.895295927762653
inv,H1_,gbr,0.8200210005985195,13.711785076116888,0.029413018659719337,539.6500406815169,21.78229762455708
inv,H1_,rf,0.7988148998532568,14.328344737785363,0.03109782234865221,627.4943427755236,23.2121324435551
inv,H1_,xgb,0.7657647115573847,14.642560946146649,0.031106064709276165,683.257555879781,24.713466412732608
inv,H2_,BayesianRidge,0.7798204266340769,16.145466642859773,0.03532397479771837,697.0892881741931,25.008071548168445
inv,H2_,gbr,0.7746821252958938,15.509378244219572,0.034196754948987704,721.7414283890168,25.411279938813156
inv,H2_,rf,0.7634161921007829,15.592418424700298,0.03448200264256203,738.8177280424964,25.8601399313959
inv,H2_,xgb,0.7466376834255215,16.21771842956543,0.035864222001400325,795.9977435532857,26.75876193838885
inv,H3_,BayesianRidge,0.7894425449007108,16.435919773940956,0.035614473729759295,675.1854495666248,24.519109731202413
inv,H3_,gbr,0.7860982273570326,15.50796047290849,0.03381168526144499,685.0610003261071,24.752477444577497
inv,H3_,rf,0.784223683998164,15.812355404992616,0.034397743582551016,692.6549984388228,24.90599140411687
inv,H3_,xgb,0.7551681901077824,16.77443789164225,0.03657491544686951,794.2395420118012,26.500598167741867
inv,P1_,xgb,0.794954760079491,14.713631693522135,0.0323086402538638,657.5257961895969,23.70920033887098
inv,P1_,rf,0.7928171955199254,14.459746357704798,0.03178659945285487,625.854550424737,23.935661164821262
inv,P1_,gbr,0.7761878685194066,14.888432207739047,0.03254173148361098,675.4285703958768,24.81235462604192
inv,P1_,BayesianRidge,0.760840773032873,17.5856683609818,0.038164604475437916,753.3902287423298,25.96550551986644
inv,P2_,rf,0.8226328358126279,13.450148258987742,0.029134408870703937,562.5980572078581,22.08209802803108
inv,P2_,gbr,0.816806601329799,13.177306082189778,0.02804447590700614,560.4381386599999,22.187577399262306
inv,P2_,xgb,0.7835407503982604,14.010418027242022,0.030165863680783677,653.6783666673789,24.385957058908392
inv,P2_,BayesianRidge,0.7819535123512107,16.1959149298602,0.03515537126777611,678.7727498614547,24.85794341036246
inv,V_,rf,0.7801656497779781,14.900550275000048,0.03231410500837585,680.690514561524,24.353992685555973
inv,V_,BayesianRidge,0.7774065567792338,16.054283260909553,0.03484999875313908,687.5249601389652,25.032508577354605
inv,V_,xgb,0.7618828376450457,14.986791852315267,0.03241555869741532,738.7837029820545,25.619295652758478
inv,V_,gbr,0.7567626831369335,14.935582132966383,0.03193714242171244,723.3504994729726,25.316476973514543
inv,NCI_,rf,0.7731492157674668,16.256691183885565,0.03555959784253384,720.2795345443228,25.137310095674888
inv,NCI_,gbr,0.7639208211523424,16.403772689845297,0.03569755271446038,753.1538600953024,25.892940024432267
inv,NCI_,BayesianRidge,0.7476593526767454,16.97421907514049,0.03681979469252019,761.5044141494184,26.585267569017144
inv,NCI_,xgb,0.7402939678710403,17.433946228027345,0.03809603021016281,833.8416300538609,27.16437688675602
inv,MASS_,gbr,0.7905958065835665,14.288045504121907,0.0307408443218015,645.8331184121068,23.826440856606922
inv,MASS_,rf,0.7703275447852722,15.295156797588982,0.032987504401155485,696.0553142410857,24.929929450820858
inv,MASS_,BayesianRidge,0.7658813547410122,16.64307670644523,0.03625594726543298,729.1021533442856,25.7012579384528
inv,MASS_,xgb,0.7593882550110009,15.077611033121745,0.032396230384045765,719.8524970824217,25.168990148028236
inv,SASA_,BayesianRidge,0.763318502208267,16.711897769645077,0.03636752574416959,743.485035465284,25.83738035353835
inv,SASA_,rf,0.7462759812670885,15.441111583162206,0.03339568747738147,727.0245929049568,25.544562060142272
inv,SASA_,gbr,0.7356370830774979,15.513845704727952,0.03344459905093628,752.164012311642,26.055759915128668
