Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,1,0.9757275395055146,4.930209110087003,0.010525921419343526,63.87942490522583,7.919173060501945
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,3,0.9639617898182007,6.442583488228361,0.01391890799318329,103.31899027311597,10.024371583012265
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,5,0.9342625448808903,7.984658548876382,0.017283210220392177,180.38895049665726,12.130885610785306
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,7,0.9460382590096446,8.312516626117553,0.017986419210616673,154.23538609919962,12.197146252283712
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,9,0.94709582499642,8.707965202987996,0.018894127136301637,143.94344148544056,11.762026219163978
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,11,0.9273745544623999,9.92541531080052,0.021824558560051704,209.61397199005688,14.052540860639585
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,13,0.9075587448516673,10.677562560042375,0.023499363343910916,254.67069605801598,15.787415958899675
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,5,gbr,15,0.9196405634629594,10.209288625608368,0.022566159940101544,222.3213088974081,14.65802467242607
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,1,0.97213916954922,5.024718621693435,0.01074473360538255,71.07148552228466,8.004456485440457
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,3,0.9764773142391544,5.1777879941566916,0.011068863865673975,69.39740209333844,8.178408459965777
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,5,0.9647651847085723,6.35667343462285,0.013646149677055752,94.61764544979722,9.55154292971518
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,7,0.9610530855119459,6.7104283969018095,0.014487169495405332,101.73138096402653,9.911180489251429
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,9,0.9533715216962768,7.452335271742845,0.01597602895494925,126.35431644676346,11.040000549967822
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,11,0.9522595537672471,7.486762591565459,0.01630108082730801,138.2936031680397,11.571955614728394
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,13,0.9490916184559677,7.619069903327239,0.016450397612037426,137.0524307248387,11.270412419648078
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,15,0.9233739967135455,8.547993311040173,0.018489154291275803,170.47044295205703,12.24128237200922
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,17,0.9232473650200905,9.252306882380719,0.02040132101919153,190.53277192121655,13.364568975064984
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,19,0.9268244377838345,9.122215976709784,0.020035593438228902,194.26551871731954,13.714834915334507
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,8,gbr,21,0.9448347881362831,8.48592338506693,0.018140912556288333,144.90791324414033,11.54864498916763
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,10,gbr,1,0.9658896042642464,5.328601390769714,0.011417426985079708,82.94338487775815,8.305214240956744
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,10,gbr,3,0.971496268650127,5.107307342183317,0.010879186837921525,69.69422631332694,7.9630692633337645
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,10,gbr,5,0.962060992984148,6.180448095908948,0.013256018585768341,93.43982600202497,9.26700237242413
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,10,gbr,7,0.9577241275123294,6.94432898977513,0.014766362628519741,109.63521840495301,10.081119524800664
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,10,gbr,9,0.9525727893519151,7.659519835634209,0.016351487809442667,130.29884900505357,10.92131034276311
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,10,gbr,11,0.9578608913755907,7.360842659570598,0.015669719741229795,123.33179496912321,10.805030231275204
wt_vert_vpod_1.2_LG_F_R6.treefile,leave_out,10,gbr,13,0.9483696630886749,8.175958762168694,0.01755929724045221,149.71125778102245,12.05083202922266
