Tree,Relation_Handling,N_Folds,Model,Threshold,R2,MAE,MAPE,MSE,RMSE
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,1,0.9454464331655228,8.609217632367615,0.01827246140708779,177.20456627089172,13.206212778764911
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,rf,1,0.9352314507296174,8.43541670203993,0.01799934562798334,208.11713125104225,14.184023002951733
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,1,0.9311215521089491,8.40909792487167,0.01790833970223283,219.98961706417737,14.666382948640159
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,3,0.9374868423198857,9.515989746975135,0.020412317004200698,201.75394642757973,13.962397360215856
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,rf,3,0.9284591033902514,9.58431756108225,0.020810938495092975,231.93862704866478,14.646291050713591
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,3,0.9268038600005525,9.658786378121368,0.020700398159145966,238.49133917153222,14.918015128505086
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,5,0.9218679661115313,10.564391799218264,0.022866144460234626,250.15072792770243,15.310100630015707
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,rf,5,0.9064044116906969,11.072006388236922,0.02413059594362018,297.8718943298785,16.57499211514814
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,5,0.9029405481668228,10.727995627136762,0.023259922242407492,309.95855169050185,16.922535447755752
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,7,0.9121849404899551,11.083674293025458,0.024065788049831338,266.85667809435415,15.942764088523111
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,rf,7,0.9025611914701775,11.581231538584225,0.025262332142447462,295.87447766694225,16.495793757898728
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,xgb,7,0.8926598736810755,11.58161160285618,0.025509820635855503,326.9896987684443,17.45335670052218
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,gbr,9,0.8945117367300094,11.527140169182989,0.024610563792476035,300.3935116880509,16.946061939502805
wt_mnm_aligned_VPOD_1.2_het.fasta.treefile,leave_out,5,rf,9,0.8860828727059683,12.437267329955404,0.0269556540534552,326.82786380655244,17.82051941595234
