,R2,MAE,MSE,RMSE,MAPE
gbc,0.8663870231099893,3.0621278103576968,25.34100948280198,4.789724128884908,0.006180107938994459
xgb,0.8605494172740196,2.921411817762587,26.127669732816617,4.807578047239161,0.005892696248865184
rf,0.8412429437414348,3.0954542957078224,29.837441977086193,5.0843761853705995,0.006258670370690155
et,0.8197688880242309,3.325729618807108,33.39460783017577,5.455603332173678,0.006719168639909885
lgbm,0.813245332092016,3.53874397550683,35.07916881980127,5.559648072469407,0.007146502900771773
dt,0.801916937150746,3.6573323713323718,36.94529591513985,5.792543744533953,0.007390564252046222
HubR,0.7823415865451246,4.142402676307374,42.2028912811294,6.243636888129484,0.008352572846877394
Adaboost,0.7191421402511797,5.206417964265081,51.62728593300054,7.079845801381966,0.01054124424362837
Lasso,0.6705711944778574,5.258025740156827,58.707630040773026,7.318100112976947,0.010619739609882231
LassoLars,0.6705376634183111,5.2581821779441,58.71394696875031,7.318376921398179,0.010620052071822313
BayesianRidge,0.6447056165076828,5.481054947109524,61.86288987132177,7.517896906392996,0.011073152885365868
lr,-7.681368395216771e+19,28855186070.841957,1.3021411107927105e+22,78071764809.81656,58242036.28055589
